model,object_name,parentName,owner,dataset,field_name,display_name,type,required,recommended,extracted_type,calculation_type,expression,base_search,constraints,prescribed_values,description
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,dvc_bunit,dvc_bunit,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,dvc_category,dvc_category,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,dvc_mac,dvc_mac,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,"The device TCP/IP layer 2 Media Access Control (MAC) address of a packet's destination, such as 06:10:9f:eb:8f:14. Note: Always force lower case on this field and use colons instead of dashes, spaces, or no separator."
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,dvc_priority,dvc_priority,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,dvc_zone,dvc_zone,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,The network zone of the device.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,flow_id,flow_id,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,"Unique identifier for this traffic stream, such as a netflow, jflow, or cflow."
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,icmp_code,icmp_code,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,"The RFC 2780 or RFC 4443 human-readable code value of the traffic, such as Destination Unreachable or Parameter Problem . See the ICMP Type Numbers and the ICMPv6 Type Numbers."
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,icmp_type,icmp_type,number,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,0-254,The RFC 2780 or RFC 4443 numeric value of the traffic. See the ICMP Type Numbers and the ICMPv6 Type Numbers.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,process_guid,process_guid,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,The globally unique identifier of the process assigned by the vendor_product.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,process_id,process_id,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,The numeric identifier of the process assigned by the operating system.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,protocol,protocol,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,"The OSI layer 3 (network) protocol of the traffic observed, in lower case. For example, ip, appletalk, ipx."
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,protocol_version,protocol_version,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,"Version of the OSI layer 3 protocol, in lower case."
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,response_time,response_time,number,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,"The amount of time it took to receive a response in the network event, in seconds."
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,rule_id,rule_id,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,"The vendor-specific unique identifier of the rule. Examples: 0x00011f0000011f00, 0x00011f00-syn_flood."
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,session_id,session_id,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,The session identifier. Multiple transactions build a session.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,src_bunit,src_bunit,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,The business unit of the network traffic source.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,src_category,src_category,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,The category of the network traffic source.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,src_interface,src_interface,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,The interface that is listening locally or sending packets remotely. Can also be referred to as the 'ingress interface.'
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,src_ip,src_ip,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,The ip address of the source.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,src_mac,src_mac,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,"The source TCP/IP layer 2 Media Access Control (MAC) address of a packet's destination, such as 06:10:9f:eb:8f:14. Note: Always force lower case on this field and use colons instead of dashes, spaces, or no separator."
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,src_priority,src_priority,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,"The priority of the source, if applicable."
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,src_translated_ip,src_translated_ip,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,The NATed IPv4 or IPv6 address from which a packet has been sent.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,src_translated_port,src_translated_port,number,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,"The NATed port from which a packet has been sent. Note: Do not translate the values of this field to strings (tcp/80 is 80, not http)."
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,src_zone,src_zone,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,The network zone of the source.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,ssid,ssid,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,The 802.11 service set identifier (ssid) assigned to a wireless session.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,tag,tag,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,This automatically generated field is used to access tags from within data models. Add-on builders do not need to populate it.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,tcp_flag,tcp_flag,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,"SYN, ACK, FIN, RST, URG, PSH",The TCP flag or multiple flags specified in the event.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,tos,tos,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,The combination of source and destination IP ToS (type of service) values in the event.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,ttl,ttl,number,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,"The 'time to live' of a packet or diagram, in seconds."
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,user_bunit,user_bunit,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,user_category,user_category,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,user_priority,user_priority,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,vlan,vlan,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,The virtual local area network (VLAN) specified in the record.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,wifi,wifi,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,"The wireless standard(s) in use, such as 802.11a, 802.11b, 802.11g, or 802.11n."
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,vendor_account,vendor_account,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,The account associated with the network traffic.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,cim_entity_zone,cim_entity_zone,string,False,False,extracted,,,,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,action,action,string,False,True,calculated,Eval,"if(isnull(action) OR action="""",""unknown"",action)",,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,"allowed, blocked, teardown",The action taken by the network device.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,bytes,bytes,number,False,True,calculated,Eval,"case(isnum(bytes),bytes,isnum(bytes_in) AND isnum(bytes_out),bytes_in+bytes_out,1=1,null())",,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,Total count of bytes handled by this device/interface (bytes_in + bytes_out).
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,bytes_in,bytes_in,number,False,True,calculated,Eval,"case(isnum(bytes_in),bytes_in,isnum(bytes) AND isnum(bytes_out),bytes-bytes_out,1=1,null())",,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,How many bytes this device/interface received.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,bytes_out,bytes_out,number,False,True,calculated,Eval,"case(isnum(bytes_out),bytes_out,isnum(bytes) AND isnum(bytes_in),bytes-bytes_in,1=1,null())",,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,How many bytes this device/interface transmitted.
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,dest,dest,string,False,True,calculated,Eval,"if(isnull(dest) OR dest="""",""unknown"",dest)",,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,"The destination of the network traffic (the remote host). You can alias this from more specific fields, such as dest_host, dest_ip, or dest_name."
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,dest_port,dest_port,number,False,True,calculated,Eval,"if(isnum(dest_port),dest_port,0)",,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,"The destination port of the network traffic. Note: Do not translate the value of this field to a string (tcp/80 is 80, not http). You can set up the corresponding string value in the dest_svc field."
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,dvc,dvc,string,False,True,calculated,Eval,"if(isnull(dvc) OR dvc="""",""unknown"",dvc)",,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,"The device that reported the traffic event. You can alias this from more specific fields, such as dvc_host, dvc_ip, or dvc_name."
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,packets,packets,number,False,False,calculated,Eval,"case(isnum(packets),packets,isnum(packets_in) AND isnum(packets_out),packets_in+packets_out,1=1,null())",,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,The total count of packets handled by this device/interface (packets_in + packets_out).
Network_Traffic,All_Traffic,BaseEvent,BaseEvent.All_Traffic,All_Traffic,packets_in,packets_in,number,False,False,calculated,Eval,"case(isnum(packets_in),packets_in,isnum(packets) AND isnum(packets_out),packets-packets_out,1=1,null())",,(`cim_Network_Traffic_indexes`) tag=network tag=communicate,,The total count of packets received by this device/interface.
