"_time",avgBytes,avgDuration,"bot_type",botnet,commonProtocol,numFlows,"src_ip",sumBytes,types,uniqueDstIp,uniqueDstPort,uniqueProtocols
1313591700,"3305.158620689655","54.842394572413795",neris,1,tcp,145,"147.32.84.192",479248,Botnet,54,5,2
1313591700,"3220.553459119497","45.0560772138365",neris,1,tcp,159,"147.32.84.193",512068,Botnet,63,6,2
1313591700,"658.6428571428571","46.09932452380953",neris,1,tcp,126,"147.32.84.204",82989,Botnet,47,5,2
1313591700,2836,"2.4338653040540534",neris,1,tcp,148,"147.32.84.205",419728,Botnet,50,7,2
1313591700,"357.94776119402985","3.891731716417911",neris,1,udp,134,"147.32.84.206",47965,Botnet,37,6,2
1313591700,"27813.302521008405","22.859005008403365",neris,1,udp,119,"147.32.84.207",3309783,"Background Botnet",52,6,2
1313591700,"10215.329032258065","31.27515749677419",neris,1,tcp,155,"147.32.84.208",1583376,Botnet,60,6,2
1313591700,"2104.1059602649007","34.26318703311259",neris,1,tcp,151,"147.32.84.209",317720,Botnet,53,7,2
1313591760,"515.5806451612904","21.84099989032258",neris,1,udp,155,"147.32.84.165",79915,Botnet,44,4,2
1313591760,"8418.993506493507","12.63911114935065",neris,1,tcp,154,"147.32.84.191",1296525,Botnet,57,6,2
1313591760,"1566.740506329114","57.15773851265823",neris,1,tcp,158,"147.32.84.192",247545,Botnet,53,5,2
1313591760,"7742.84023668639","26.272042952662726",neris,1,tcp,169,"147.32.84.193",1308540,Botnet,62,6,2
1313591760,"382.86324786324786","71.20339213675213",neris,1,tcp,117,"147.32.84.204",44795,Botnet,43,5,2
1313591760,"32468.43650793651","2.903455642857143",neris,1,tcp,126,"147.32.84.205",4091023,Botnet,48,6,2
1313591760,"735.1623376623377","38.27819375324677",neris,1,udp,154,"147.32.84.206",113215,Botnet,44,4,2
1313591760,"294.33898305084745","0.5378918983050848",neris,1,udp,118,"147.32.84.207",34732,Botnet,46,4,2
1313591760,"22376.071794871794","59.0563418974359",neris,1,tcp,195,"147.32.84.208",4363334,Botnet,66,6,2
1313591760,"11983.49504950495","14.505617866336632",neris,1,tcp,202,"147.32.84.209",2420666,Botnet,59,6,2
1313591820,"790.3305785123966","2.7706309421487605",neris,1,udp,121,"147.32.84.165",95630,Botnet,41,4,2
1313591820,"15577.722222222223","2.9034319166666656",neris,1,tcp,108,"147.32.84.191",1682394,Botnet,41,6,2
1313591820,"240.33333333333334","0.6947332666666669",neris,1,tcp,105,"147.32.84.192",25235,Botnet,37,5,2
1313591820,"1419.6216216216217","23.0202650472973",neris,1,tcp,148,"147.32.84.193",210104,Botnet,61,7,2
1313591820,"1184.6073619631902","38.012908815950915",neris,1,udp,163,"147.32.84.204",193091,Botnet,55,7,2
1313591820,"7980.115942028986","2.0397237753623187",neris,1,udp,138,"147.32.84.205",1101256,Botnet,48,6,2
1313591820,"806.4342857142857","16.652235468571426",neris,1,udp,175,"147.32.84.206",141126,Botnet,43,4,2
1313591820,"265.85185185185185","1.8385605555555558",neris,1,udp,108,"147.32.84.207",28712,Botnet,40,4,2
1313591820,"1626.543624161074","55.32013444966442",neris,1,udp,149,"147.32.84.208",242355,Botnet,52,6,2
1313591820,"8316.453237410073","55.63103648201439",neris,1,tcp,139,"147.32.84.209",1155987,Botnet,42,6,2
1313591880,"336.8429752066116","15.936620330578512",neris,1,udp,121,"147.32.84.165",40758,Botnet,32,4,2
1313591880,"9829.362831858407","2.0955520796460174",neris,1,tcp,113,"147.32.84.191",1110718,Botnet,42,6,2
1313591880,658,"15.942179000000005",neris,1,tcp,130,"147.32.84.192",85540,Botnet,46,7,2
1313591880,"6369.769784172662","1.2561683812949638",neris,1,udp,139,"147.32.84.193",885398,Botnet,50,6,2
1313591880,"453.8590604026846","112.02063344966443",neris,1,udp,149,"147.32.84.204",67625,Botnet,46,6,2
1313591880,"12183.028169014084","2.7421245492957746",neris,1,tcp,142,"147.32.84.205",1729990,Botnet,51,6,2
1313591880,"428.4632352941176","7.7888001397058835",neris,1,udp,136,"147.32.84.206",58271,Botnet,39,4,2
1313591880,"216.51401869158877","29.052481644859807",neris,1,udp,107,"147.32.84.207",23167,Botnet,42,3,2
1313591880,"13708.6015625","29.452535546875",neris,1,tcp,128,"147.32.84.208",1754701,Botnet,38,6,2
1313591880,"218.83018867924528","92.84672828301888",neris,1,tcp,106,"147.32.84.209",23196,Botnet,34,4,2
1313591940,"1369.2265625","5.1943948593750005",neris,1,udp,128,"147.32.84.165",175261,Botnet,39,6,2
1313591940,"537.7017543859649","30.256836219298258",neris,1,udp,114,"147.32.84.191",61298,Botnet,51,6,2
1313591940,"444.2834645669291","105.27416180314961",neris,1,tcp,127,"147.32.84.192",56424,Botnet,46,6,2
1313591940,"12552.021276595744","68.42361985106386",neris,1,udp,141,"147.32.84.193",1769835,Botnet,55,6,2
1313591940,"294.58015267175574","89.58816590839696",neris,1,udp,131,"147.32.84.204",38590,Botnet,37,5,2
1313591940,"34626.17266187051","44.75608439568346",neris,1,udp,139,"147.32.84.205",4813038,Botnet,46,7,2
1313591940,"315.97014925373134","2.2930060447761194",neris,1,udp,134,"147.32.84.206",42340,Botnet,36,4,2
1313591940,"442.8910891089109","3.146450415841584",neris,1,udp,101,"147.32.84.207",44732,Botnet,40,6,2
1313591940,"3919.5241379310346","62.48837614482758",neris,1,tcp,145,"147.32.84.208",568331,Botnet,52,6,2
1313591940,"679.0083333333333","49.214212200000006",neris,1,tcp,120,"147.32.84.209",81481,Botnet,44,7,2
1313592000,"1918.2763157894738","47.848347249999996",neris,1,udp,152,"147.32.84.165",291578,Botnet,50,5,2
1313592000,"1624.8620689655172","1.3355679793103448",neris,1,udp,145,"147.32.84.191",235605,Botnet,57,4,2
1313592000,"3442.4901960784314","121.76166413725491",neris,1,tcp,102,"147.32.84.192",351134,Botnet,36,5,2
1313592000,"6279.217054263566","28.651370031007747",neris,1,udp,129,"147.32.84.193",810019,Botnet,51,6,2
1313592000,"299.86507936507934","80.15544487301588",neris,1,udp,126,"147.32.84.204",37783,Botnet,45,5,2
1313592000,"35844.168","32.56415852799999",neris,1,tcp,125,"147.32.84.205",4480521,Botnet,47,6,2
1313592000,"460.075","28.01031052500001",neris,1,udp,120,"147.32.84.206",55209,Botnet,37,6,2
1313592000,"208.38144329896906","36.79222962886598",neris,1,udp,97,"147.32.84.207",20213,Botnet,42,3,2
1313592000,"24878.248120300752","17.795491466165412",neris,1,udp,133,"147.32.84.208",3308807,Botnet,50,7,2
1313592000,"436.25714285714287","23.499340921428573",neris,1,udp,140,"147.32.84.209",61076,Botnet,49,6,2
1313592060,"720.7352941176471","19.809919711764707",neris,1,udp,170,"147.32.84.165",122525,Botnet,46,6,2
1313592060,"3121.9774436090224","64.54871894736843",neris,1,tcp,133,"147.32.84.191",415223,Botnet,57,6,2
1313592060,"1214.4755244755245","74.60571621678322",neris,1,tcp,143,"147.32.84.192",173670,Botnet,52,6,2
1313592060,"2362.3798449612405","14.02417492248062",neris,1,tcp,129,"147.32.84.193",304747,Botnet,48,6,2
1313592060,"325.22727272727275","128.2594771",neris,1,tcp,110,"147.32.84.204",35775,Botnet,39,5,2
1313592060,"1294.0384615384614","27.20284665384615",neris,1,tcp,104,"147.32.84.205",134580,Botnet,46,6,2
1313592060,"1100.1240875912408","4.036519751824819",neris,1,udp,137,"147.32.84.206",150717,Botnet,42,6,2
1313592060,"1719.719008264463","19.45758233057851",neris,1,tcp,121,"147.32.84.207",208086,Botnet,54,6,2
1313592060,"821.1290322580645","13.222930522580645",neris,1,tcp,155,"147.32.84.208",127275,Botnet,55,6,2
1313592060,"2960.6939890710382","101.15257892896176",neris,1,tcp,183,"147.32.84.209",541807,Botnet,67,6,2
1313592120,"1367.7928571428572","22.036910278571433",neris,1,udp,140,"147.32.84.165",191491,Botnet,39,6,2
1313592120,"2435.214814814815","1.0013493111111111",neris,1,udp,135,"147.32.84.191",328754,Botnet,49,5,2
1313592120,"3892.277777777778","30.67180580952381",neris,1,tcp,126,"147.32.84.192",490427,Botnet,46,7,2
1313592120,"259.1574074074074","8.772568407407409",neris,1,udp,108,"147.32.84.193",27989,Botnet,40,4,2
1313592120,"314.79831932773106","31.55435691596638",neris,1,udp,119,"147.32.84.204",37461,Botnet,40,6,2
1313592120,"4838.421487603306","23.66524965289256",neris,1,tcp,121,"147.32.84.205",585449,Botnet,48,6,2
1313592120,"860.4069767441861","8.89389034883721",neris,1,udp,172,"147.32.84.206",147990,Botnet,46,6,2
1313592120,"2286.55","2.0179374285714284",neris,1,tcp,140,"147.32.84.207",320117,Botnet,58,6,2
1313592120,"336.1926605504587","148.2777836055046",neris,1,tcp,109,"147.32.84.208",36645,Botnet,42,5,2
1313592120,"1404.3829787234042","36.8916955673759",neris,1,tcp,141,"147.32.84.209",198018,Botnet,51,6,2
1313592180,"1014.1282051282051","11.198414307692307",neris,1,udp,156,"147.32.84.165",158204,Botnet,42,6,2
1313592180,"17529.257142857143","29.485428550000005",neris,1,tcp,140,"147.32.84.191",2454096,Botnet,49,7,2
1313592180,"14287.191489361701","15.913028063829781",neris,1,tcp,141,"147.32.84.192",2014494,Botnet,47,6,2
1313592180,"3218.2478632478633","18.676320487179485",neris,1,udp,117,"147.32.84.193",376535,Botnet,44,6,2
1313592180,"295.02702702702703","59.1576768018018",neris,1,udp,111,"147.32.84.204",32748,Botnet,36,5,2
1313592180,"13249.986111111111","9.828695284722222",neris,1,tcp,144,"147.32.84.205",1907998,Botnet,52,7,2
1313592180,"3745.2743902439024","28.335327987804888",neris,1,udp,164,"147.32.84.206",614225,Botnet,48,6,2
1313592180,"36996.25","19.887613828124998",neris,1,tcp,128,"147.32.84.207",4735520,Botnet,47,7,2
1313592180,"2773.795620437956","97.45346727737227",neris,1,tcp,137,"147.32.84.208",380010,Botnet,42,6,2
1313592180,"11445.55944055944","56.81547246853147",neris,1,tcp,143,"147.32.84.209",1636715,Botnet,39,7,2
1313592240,"382.6241610738255","20.082101302013427",neris,1,udp,149,"147.32.84.165",57011,Botnet,41,4,2
1313592240,"16258.120567375887","19.463597744680854",neris,1,tcp,141,"147.32.84.191",2292395,Botnet,49,6,2
1313592240,"7899.829787234043","76.610160964539",neris,1,tcp,141,"147.32.84.192",1113876,Botnet,47,6,2
1313592240,"662.5611510791367","2.7637450215827335",neris,1,udp,139,"147.32.84.193",92096,Botnet,51,4,2
1313592240,"231.140625","14.44525134375",neris,1,udp,128,"147.32.84.204",29586,Botnet,44,4,2
1313592240,"32671.788617886177","3.0350388699186985",neris,1,udp,123,"147.32.84.205",4018630,Botnet,47,6,2
1313592240,"4231.586466165413","15.424814496240606",neris,1,udp,133,"147.32.84.206",562801,Botnet,33,6,2
1313592240,21522,"2.8392283517241377",neris,1,tcp,145,"147.32.84.207",3120690,Botnet,53,6,2
1313592240,"9981.60248447205","82.73841940372671",neris,1,tcp,161,"147.32.84.208",1607038,Botnet,51,7,2
1313592240,"15522.679389312978","78.83436109923665",neris,1,tcp,131,"147.32.84.209",2033471,Botnet,45,6,2
1313592300,"392.6283783783784","18.104609229729732",neris,1,udp,148,"147.32.84.165",58109,Botnet,41,4,2
1313592300,"9888.964071856288","24.83005123353293",neris,1,tcp,167,"147.32.84.191",1651457,Botnet,61,7,2
1313592300,"726.645390070922","47.86977580141844",neris,1,udp,141,"147.32.84.192",102457,Botnet,49,5,2
1313592300,"5122.302816901409","26.961184535211277",neris,1,tcp,142,"147.32.84.193",727367,Botnet,57,7,2
1313592300,"670.6603773584906","61.92682458490566",neris,1,tcp,106,"147.32.84.204",71090,Botnet,39,5,2
1313592300,"450.8","54.8237578",neris,1,udp,115,"147.32.84.205",51842,Botnet,46,4,2
1313592300,"501.875","26.01346467647059",neris,1,udp,136,"147.32.84.206",68255,Botnet,37,6,2
1313592300,"17265.688679245282","2.564216801886792",neris,1,tcp,106,"147.32.84.207",1830163,Botnet,37,6,2
1313592300,"30200.53896103896","34.87680440259741",neris,1,tcp,154,"147.32.84.208",4650883,Botnet,49,6,2
1313592300,"1913.2704918032787","24.47868642622951",neris,1,tcp,122,"147.32.84.209",233419,Botnet,50,6,2
1313592360,"614.2987804878048","23.680084737804876",neris,1,udp,164,"147.32.84.165",100745,Botnet,48,5,2
1313592360,"243.07692307692307","0.5545241367521367",neris,1,udp,117,"147.32.84.191",28440,Botnet,46,4,2
1313592360,"1340.418918918919","126.81126734459458",neris,1,tcp,148,"147.32.84.192",198382,Botnet,51,7,2
1313592360,"984.4961832061068","2.0530849694656492",neris,1,udp,131,"147.32.84.193",128969,Botnet,52,4,2
1313592360,"449.84615384615387","79.00515859230771",neris,1,udp,130,"147.32.84.204",58480,Botnet,46,7,2
1313592360,"211.7927927927928","10.776201765765766",neris,1,udp,111,"147.32.84.205",23509,Botnet,49,3,2
1313592360,"654.5068493150685","28.76488140410958",neris,1,udp,146,"147.32.84.206",95558,Botnet,44,4,2
1313592360,"316.16129032258067","2.0358443010752687",neris,1,tcp,93,"147.32.84.207",29403,Botnet,39,4,2
1313592360,"685.2700729927008","1.7191965036496353",neris,1,tcp,137,"147.32.84.208",93882,Botnet,49,5,2
1313592360,"1626.6305732484077","46.01384963057324",neris,1,tcp,157,"147.32.84.209",255381,Botnet,57,5,2
1313592420,"1316.045112781955","21.54888691729324",neris,1,udp,133,"147.32.84.165",175034,Botnet,40,6,2
1313592420,"281.14150943396226","6.809980103773585",neris,1,udp,106,"147.32.84.191",29801,Botnet,48,4,2
1313592420,"1363.7375886524824","35.01241554609929",neris,1,tcp,141,"147.32.84.192",192287,Botnet,47,6,2
1313592420,"219.94174757281553","18.62932229126213",neris,1,udp,103,"147.32.84.193",22654,Botnet,38,4,2
1313592420,"3905.5434782608695","49.41522465217392",neris,1,tcp,184,"147.32.84.204",718620,Botnet,67,6,2
1313592420,"3544.876033057851","98.20316746280992",neris,1,tcp,121,"147.32.84.205",428930,Botnet,49,7,2
1313592420,"846.0370370370371","12.05647913580247",neris,1,udp,162,"147.32.84.206",137058,Botnet,43,4,2
1313592420,"1470.201754385965","1.3199030000000003",neris,1,tcp,114,"147.32.84.207",167603,Botnet,46,7,2
1313592420,"1282.3365384615386","18.996472",neris,1,tcp,104,"147.32.84.208",133363,Botnet,39,6,2
1313592420,"15686.10994764398","77.88233791099476",neris,1,tcp,191,"147.32.84.209",2996047,Botnet,45,7,2
1313592480,"502.62068965517244","2.9065130896551725",neris,1,udp,145,"147.32.84.165",72880,Botnet,36,6,2
1313592480,"3677.9495798319326","19.221960277310924",neris,1,udp,119,"147.32.84.191",437676,Botnet,48,7,2
1313592480,"8637.751633986929","64.55880192810457",neris,1,tcp,153,"147.32.84.192",1321576,Botnet,51,7,2
1313592480,"938.4660194174758","20.274798155339802",neris,1,tcp,103,"147.32.84.193",96662,Botnet,42,6,2
1313592480,"6611.98125","36.12522773125",neris,1,tcp,160,"147.32.84.204",1057917,Botnet,55,6,2
1313592480,"19301.915887850468","3.460144205607476",neris,1,tcp,107,"147.32.84.205",2065305,Botnet,32,6,2
1313592480,"3701.871794871795","14.56839811538462",neris,1,udp,156,"147.32.84.206",577492,Botnet,45,7,2
1313592480,"2961.9370078740158","2.2922193228346455",neris,1,tcp,127,"147.32.84.207",376166,Botnet,53,6,2
1313592480,"6293.194690265486","29.757132460176994",neris,1,tcp,113,"147.32.84.208",711131,Botnet,41,7,2
1313592480,"31482.282442748092","134.2039915496183",neris,1,tcp,131,"147.32.84.209",4124179,Botnet,25,5,2
1313592540,"2891.3161290322582","2.8644454064516123",neris,1,udp,155,"147.32.84.165",448154,Botnet,38,6,2
1313592540,"477.84558823529414","1.292793375",neris,1,udp,136,"147.32.84.191",64987,Botnet,60,4,2
1313592540,"9514.857142857143","70.66897488819875",neris,1,tcp,161,"147.32.84.192",1531892,Botnet,55,6,2
1313592540,"5671.804511278196","38.49035888721804",neris,1,tcp,133,"147.32.84.193",754350,Botnet,50,6,2
1313592540,"6914.72794117647","80.69216221323529",neris,1,tcp,136,"147.32.84.204",940403,Botnet,49,6,2
1313592540,"39813.05882352941","6.073865420168066",neris,1,tcp,119,"147.32.84.205",4737754,Botnet,47,6,2
1313592540,"3002.1428571428573","2.465978888888889",neris,1,udp,126,"147.32.84.206",378270,Botnet,40,6,2
1313592540,"8668.74107142857","30.073695089285714",neris,1,tcp,112,"147.32.84.207",970899,Botnet,44,6,2
1313592540,"11796.008064516129","66.60797131451615",neris,1,tcp,124,"147.32.84.208",1462705,Botnet,42,6,2
1313592540,"6942.4324324324325","93.60628646846847",neris,1,tcp,111,"147.32.84.209",770610,Botnet,34,6,2
1313592600,"556.5597014925373","3.4262317014925388",neris,1,udp,134,"147.32.84.165",74579,Botnet,38,6,2
1313592600,"4186.328671328672","2.656198783216783",neris,1,udp,143,"147.32.84.191",598645,Botnet,57,6,2
1313592600,"9629.802547770701","47.0145173312102",neris,1,tcp,157,"147.32.84.192",1511879,Botnet,54,7,2
1313592600,"11462.51497005988","17.818005131736527",neris,1,tcp,167,"147.32.84.193",1914240,Botnet,63,6,2
1313592600,"8829.950310559007","38.875218416149075",neris,1,tcp,161,"147.32.84.204",1421622,Botnet,55,6,2
1313592600,"742.5357142857143","76.77071512857142",neris,1,udp,140,"147.32.84.205",103955,Botnet,56,4,2
1313592600,"7196.82119205298","36.91638664900662",neris,1,udp,151,"147.32.84.206",1086720,Botnet,38,6,2
1313592600,"20597.416666666668","1.7631355648148153",neris,1,tcp,108,"147.32.84.207",2224521,Botnet,39,5,2
1313592600,"32408.59748427673","42.57744857232705",neris,1,tcp,159,"147.32.84.208",5152967,Botnet,52,6,2
1313592600,"3929.8794326241136","54.16668482269503",neris,1,udp,141,"147.32.84.209",554113,Botnet,51,6,2
1313592660,"728.0232558139535","11.016599877906977",neris,1,udp,172,"147.32.84.165",125220,Botnet,49,7,2
1313592660,"890.6183206106871","48.08605018320611",neris,1,tcp,131,"147.32.84.191",116671,Botnet,57,6,2
1313592660,"3837.128834355828","29.76290609202454",neris,1,tcp,163,"147.32.84.192",625452,Botnet,58,7,2
1313592660,"6988.327586206897","58.99570042241378",neris,1,tcp,116,"147.32.84.193",810646,Botnet,50,6,2
1313592660,"9042.026315789473","69.38922668421053",neris,1,tcp,152,"147.32.84.204",1374388,Botnet,55,6,2
1313592660,"3288.24","3.1853600560000004",neris,1,udp,125,"147.32.84.205",411030,Botnet,52,7,2
1313592660,"4666.67175572519","35.01759929007633",neris,1,udp,131,"147.32.84.206",611334,Botnet,43,6,2
1313592660,"26095.96153846154","66.08711246153847",neris,1,tcp,130,"147.32.84.207",3392475,Botnet,46,6,2
1313592660,"6203.858208955224","87.8233838955224",neris,1,tcp,134,"147.32.84.208",831317,Botnet,50,6,2
1313592660,"7695.219512195122","63.80210479878048",neris,1,tcp,164,"147.32.84.209",1262016,Botnet,58,7,2
1313592720,"347.4367088607595","1.9907034873417715",neris,1,udp,158,"147.32.84.165",54895,Botnet,35,4,2
1313592720,"2386.3185840707965","2.466765415929204",neris,1,udp,113,"147.32.84.191",269654,Botnet,43,6,2
1313592720,"284.8992248062016","27.114961542635662",neris,1,udp,129,"147.32.84.192",36752,Botnet,42,5,2
1313592720,"11890.764705882353","2.3152581344537815",neris,1,tcp,119,"147.32.84.193",1415001,Botnet,45,6,2
1313592720,"12187.285714285714","72.59242564935066",neris,1,tcp,154,"147.32.84.204",1876842,Botnet,61,6,2
1313592720,"1978.1290322580646","16.523928822580643",neris,1,udp,124,"147.32.84.205",245288,Botnet,41,4,2
1313592720,"2195.7894736842104","2.8526133684210517",neris,1,udp,171,"147.32.84.206",375480,Botnet,53,7,2
1313592720,"7575.974576271186","2.02446706779661",neris,1,udp,118,"147.32.84.207",893965,Botnet,54,7,2
1313592720,"246.5581395348837","112.78650275581394",neris,1,tcp,86,"147.32.84.208",21204,Botnet,23,6,2
1313592720,"1780.9650349650349","53.115054741258746",neris,1,tcp,143,"147.32.84.209",254678,Botnet,54,5,2
1313592780,"271.219298245614","1.5899340263157897",neris,1,udp,114,"147.32.84.165",30919,Botnet,37,3,2
1313592780,"807.1858407079646","68.98151226548673",neris,1,udp,113,"147.32.84.191",91212,Botnet,51,6,2
1313592780,"2532.690058479532","44.868528625730995",neris,1,udp,171,"147.32.84.192",433090,Botnet,52,6,2
1313592780,"3838.509433962264","4.1732453018867925",neris,1,tcp,106,"147.32.84.193",406882,Botnet,40,7,2
1313592780,"18194.69375","50.5635712375",neris,1,tcp,160,"147.32.84.204",2911151,Botnet,48,6,2
1313592780,"1652.8273381294964","2.0806627841726617",neris,1,udp,139,"147.32.84.205",229743,Botnet,53,6,2
1313592780,"937.3218390804598","9.811627770114942",neris,1,udp,174,"147.32.84.206",163094,Botnet,46,6,2
1313592780,"2710.2042253521126","15.931141936619717",neris,1,udp,142,"147.32.84.207",384849,Botnet,55,6,2
