state,city,lat,lon
OR,Canyon City,44.393010,-118.949485
OR,Canyonville,42.927421,-123.278109
OR,Cape Meares,45.524235,-123.950206
OR,Carlton,45.294511,-123.175332
OR,Cascade Locks,45.676061,-121.868591
OR,Cascadia,44.393003,-122.502640
OR,Cave Junction,42.166664,-123.648096
OR,Cayuse,45.676497,-118.573500
OR,Cedar Hills,45.505714,-122.802502
OR,Cedar Mill,45.535489,-122.800757
OR,Central Point,42.376480,-122.910905
OR,Chenoweth,45.616403,-121.234279
OR,Chiloquin,42.576417,-121.867752
OR,Clatskanie,46.104655,-123.204468
OR,Cloverdale,45.200608,-123.884165
OR,Coburg,44.139363,-123.058921
OR,Columbia City,45.897546,-122.812402
OR,Condon,45.236563,-120.185908
OR,Coos Bay,43.381126,-124.232597
OR,Coquille,43.180331,-124.184163
OR,Cornelius,45.519758,-123.053013
OR,Corvallis,44.569949,-123.278285
OR,Cottage Grove,43.794085,-123.059195
OR,Cove,45.296426,-117.810200
OR,Crabtree,44.637638,-122.905948
OR,Crane,43.417916,-118.587477
OR,Crawfordsville,44.356077,-122.864927
OR,Creswell,43.922627,-123.014009
OR,Culver,44.523400,-121.210999
OR,Dallas,44.922046,-123.313573
OR,Damascus,45.426416,-122.442992
OR,Days Creek,42.970493,-123.165742
OR,Dayton,45.219844,-123.078094
OR,Dayville,44.466761,-119.532223
OR,Deer Island,45.932994,-122.849762
OR,Depoe Bay,44.809106,-124.059688
OR,Deschutes River Woods,43.987447,-121.359101
OR,Detroit,44.733778,-122.151664
OR,Dillard,43.108239,-123.426192
OR,Donald,45.222194,-122.838596
OR,Drain,43.662007,-123.314280
OR,Dufur,45.453062,-121.128842
OR,Dundee,45.275798,-123.007417
OR,Dunes City,43.910487,-124.091098
OR,Durham,45.394468,-122.757988
OR,Eagle Crest,44.261420,-121.299550
OR,Eagle Point,42.467709,-122.801565
OR,Echo,45.743062,-119.192032
OR,Elgin,45.564410,-117.921204
OR,Elkton,43.637429,-123.569148
OR,Enterprise,45.425770,-117.278799
OR,Eola,44.931351,-123.121229
OR,Estacada,45.298665,-122.333397
OR,Eugene,44.056748,-123.116207
OR,Fair Oaks,43.410894,-123.219492
OR,Fairview,45.547585,-122.436823
OR,Falls City,44.864804,-123.437502
OR,Florence,43.991632,-124.106456
OR,Foots Creek,42.388135,-123.140951
OR,Forest Grove,45.524366,-123.110589
OR,Fort Hill,45.067022,-123.560513
OR,Fossil,44.998081,-120.214649
OR,Four Corners,44.929214,-122.973066
OR,Garden Home-Whitford,45.463239,-122.761172
OR,Gardiner,43.732721,-124.106808
OR,Garibaldi,45.560774,-123.911344
OR,Gaston,45.435714,-123.143710
OR,Gates,44.756009,-122.420130
OR,Gearhart,46.031719,-123.918479
OR,Gervais,45.107788,-122.896190
OR,Gladstone,45.385650,-122.592827
OR,Glasgow,43.437657,-124.195124
OR,Glendale,42.738100,-123.429377
OR,Glide,43.291881,-123.073619
OR,Gold Beach,42.413297,-124.422162
OR,Gold Hill,42.435770,-123.052563
OR,Gopher Flats,45.665942,-118.722499
OR,Government Camp,45.302233,-121.752589
OR,Grand Ronde,45.073841,-123.621041
OR,Granite,44.810265,-118.419242
OR,Grants Pass,42.432313,-123.331772
OR,Grass Valley,45.359044,-120.784145
OR,Green,43.151399,-123.387402
OR,Greenhorn,44.708714,-118.496740
OR,Gresham,45.502319,-122.441609
OR,Haines,44.912272,-117.939552
OR,Halfway,44.878006,-117.109641
OR,Halsey,44.382891,-123.109446
OR,Happy Valley,45.438584,-122.514963
OR,Harbor,42.036734,-124.252044
OR,Harper,43.856971,-117.626545
OR,Harrisburg,44.270278,-123.162583
OR,Hayesville,44.979355,-122.973775
OR,Hebo,45.226003,-123.858629
OR,Helix,45.850628,-118.658965
OR,Heppner,45.352994,-119.560569
OR,Hermiston,45.832212,-119.285674
OR,Hillsboro,45.528039,-122.935652
OR,Hines,43.557358,-119.081951
OR,Holley,44.348986,-122.785581
OR,Hood River,45.709115,-121.526019
OR,Hubbard,45.181826,-122.807159
OR,Huntington,44.350145,-117.266760
OR,Idanha,44.707920,-122.104896
OR,Idaville,45.509725,-123.863276
OR,Imbler,45.462114,-117.963193
OR,Independence,44.857768,-123.197653
OR,Ione,45.503017,-119.820642
OR,Irrigon,45.895048,-119.488734
OR,Island City,45.335841,-118.049176
OR,Jacksonville,42.312632,-122.969169
OR,Jeffers Gardens,46.151755,-123.852082
OR,Jefferson,44.716554,-123.005969
OR,Jennings Lodge,45.392845,-122.616834
OR,John Day,44.418156,-118.953522
OR,Johnson City,45.404410,-122.578482
OR,Jordan Valley,42.979333,-117.057442
OR,Joseph,45.352575,-117.230263
OR,Junction City,44.211910,-123.200151
OR,Juntura,43.748684,-118.078841
OR,Keizer,45.002971,-123.024491
OR,Kerby,42.204733,-123.648933
OR,King City,45.400477,-122.806000
OR,Kings Valley,44.698017,-123.426405
OR,Kirkpatrick,45.679587,-118.649877
OR,Klamath Falls,42.218595,-121.774962
OR,Labish Village,45.019095,-122.973569
OR,Lacomb,44.584365,-122.741669
OR,Lafayette,45.246167,-123.111500
OR,La Grande,45.324471,-118.086891
OR,Lake Oswego,45.412305,-122.699154
OR,Lakeside,43.584500,-124.171932
OR,Lakeview,42.191438,-120.352536
OR,Langlois,42.925901,-124.453177
OR,La Pine,43.686514,-121.485596
OR,Lebanon,44.530981,-122.908126
OR,Lexington,45.446160,-119.687952
OR,Lincoln Beach,44.873128,-124.031514
OR,Lincoln City,44.977881,-124.006054
OR,Lonerock,45.088780,-119.883958
OR,Long Creek,44.714152,-119.104245
OR,Lookingglass,43.184802,-123.499903
OR,Lostine,45.486699,-117.429459
OR,Lowell,43.919930,-122.782021
OR,Lyons,44.779260,-122.611838
OR,McMinnville,45.210996,-123.191827
OR,Madras,44.638462,-121.126512
OR,Malin,42.013366,-121.409744
OR,Manzanita,45.716582,-123.935073
OR,Marion,44.751250,-122.927723
OR,Maupin,45.170709,-121.088389
OR,Maywood Park,45.552517,-122.561778
OR,Medford,42.336896,-122.854244
OR,Mehama,44.791246,-122.628424
OR,Melrose,43.252861,-123.457458
OR,Merlin,42.519934,-123.432297
OR,Merrill,42.026015,-121.600850
OR,Metolius,44.587479,-121.175989
OR,Metzger,45.449211,-122.762314
OR,Mill City,44.751900,-122.477907
OR,Millersburg,44.678707,-123.072711
OR,Milton-Freewater,45.934854,-118.391305
OR,Milwaukie,45.444124,-122.620915
OR,Mission,45.658566,-118.665527
OR,Mitchell,44.573681,-120.152868
OR,Molalla,45.149348,-122.584865
OR,Monmouth,44.850142,-123.228070
OR,Monroe,44.316853,-123.298864
OR,Monument,44.820797,-119.420843
OR,Moro,45.483752,-120.733316
OR,Mosier,45.685038,-121.398216
OR,Mount Angel,45.069368,-122.796424
OR,Mount Hood,45.533898,-121.566214
OR,Mount Hood Village,45.323984,-121.990453
OR,Mount Vernon,44.416897,-119.113174
OR,Mulino,45.222006,-122.557242
OR,Myrtle Creek,43.024065,-123.278350
OR,Myrtle Point,43.062680,-124.133080
OR,Neahkahnie,45.732341,-123.939798
OR,Nehalem,45.719528,-123.894023
OR,Nesika Beach,42.507696,-124.402239
OR,Neskowin,45.120823,-123.976305
OR,Netarts,45.435624,-123.934386
OR,Newberg,45.307084,-122.959841
OR,New Hope,42.369290,-123.358950
OR,New Pine Creek,42.001440,-120.304294
OR,Newport,44.620869,-124.043041
OR,North Bend,43.407163,-124.234483
OR,North Plains,45.596958,-122.995646
OR,North Powder,45.030008,-117.920400
OR,Nyssa,43.877877,-116.995598
OR,Oak Grove,45.412653,-122.634446
OR,Oak Hills,45.540369,-122.841339
OR,Oakland,43.422998,-123.297168
OR,Oakridge,43.745052,-122.465026
OR,Oatfield,45.412074,-122.593632
OR,O'Brien,42.079926,-123.704571
OR,O Brien,42.079926,-123.704571
OR,OBrien,42.079926,-123.704571
OR,Oceanside,45.454901,-123.961265
OR,Odell,45.635462,-121.552231
OR,Ontario,44.025893,-116.976018
OR,Oregon City,45.341314,-122.592327
OR,Pacific City,45.205273,-123.954237
OR,Paisley,42.692586,-120.545437
OR,Parkdale,45.513042,-121.592076
OR,Pendleton,45.674701,-118.817404
OR,Peoria,44.450749,-123.204252
OR,Philomath,44.541973,-123.359527
OR,Phoenix,42.274822,-122.815168
OR,Pilot Rock,45.493198,-118.829940
OR,Pine Grove,45.113510,-121.355334
OR,Pine Hollow,45.235235,-121.283705
OR,Pistol River,42.287853,-124.398775
OR,Plush,42.405043,-119.899312
OR,Portland,45.536951,-122.649971
OR,Port Orford,42.749276,-124.498118
OR,Powers,42.885003,-124.076248
OR,Prairie City,44.461101,-118.709380
OR,Prescott,46.047605,-122.887077
OR,Prineville,44.298833,-120.859395
OR,Pronghorn,44.188145,-121.181655
OR,Prospect,42.754675,-122.471115
OR,Rainier,46.071388,-122.941401
OR,Raleigh Hills,45.485076,-122.756708
OR,Redmond,44.262753,-121.180137
OR,Redwood,42.420854,-123.392930
OR,Reedsport,43.698854,-124.111918
OR,Richland,44.769508,-117.168576
OR,Rickreall,44.931914,-123.234348
OR,Riddle,42.954199,-123.364472
OR,Rivergrove,45.385167,-122.733525
OR,Riverside,45.676815,-118.736816
OR,Rockaway Beach,45.616872,-123.939067
OR,Rockcreek,45.552423,-122.875740
OR,Rogue River,42.435534,-123.168226
OR,Roseburg,43.222337,-123.351501
OR,Roseburg North,43.265057,-123.307748
OR,Rose Lodge,45.018708,-123.888223
OR,Rowena,45.670108,-121.274947
OR,Ruch,42.231368,-123.040322
OR,Rufus,45.689057,-120.746050
OR,St. Helens,45.856821,-122.816279
OR,St. Paul,45.212249,-122.977166
OR,Salem,44.923712,-123.023189
OR,Sandy,45.398073,-122.268802
OR,Scappoose,45.756324,-122.877081
OR,Scio,44.704623,-122.850896
OR,Scotts Mills,45.041030,-122.668923
OR,Seaside,45.989019,-123.920958
OR,Selma,42.279722,-123.615058
OR,Seneca,44.135219,-118.976270
OR,Seventh Mountain,44.006585,-121.380698
OR,Shady Cove,42.605321,-122.819377
OR,Shaniko,45.003659,-120.752149
OR,Shedd,44.457955,-123.111911
OR,Sheridan,45.095198,-123.396348
OR,Sherwood,45.359787,-122.843004
OR,Siletz,44.721834,-123.918700
OR,Silver Lake,43.126390,-121.049471
OR,Silverton,45.003391,-122.780928
OR,Sisters,44.292053,-121.553351
OR,Sodaville,44.483042,-122.869078
OR,South Lebanon,44.506365,-122.900579
OR,Spray,44.833098,-119.794127
OR,Springfield,44.053947,-122.981225
OR,Stafford,45.382617,-122.676463
OR,Stanfield,45.784939,-119.219073
OR,Stayton,44.805514,-122.799814
OR,Sublimity,44.829253,-122.792522
OR,Summerville,45.489728,-118.004084
OR,Summit,44.636004,-123.576612
OR,Sumpter,44.743547,-118.197461
OR,Sunriver,43.882128,-121.434979
OR,Sutherlin,43.388954,-123.322293
OR,Sweet Home,44.404028,-122.701553
OR,Takilma,42.040835,-123.622313
OR,Talent,42.240421,-122.781104
OR,Tangent,44.547690,-123.110935
OR,Terrebonne,44.353346,-121.180830
OR,Tetherow,44.038916,-121.366704
OR,The Dalles,45.597211,-121.162338
OR,Three Rivers,43.836547,-121.464650
OR,Tigard,45.422921,-122.784388
OR,Tillamook,45.456124,-123.833225
OR,Toledo,44.619392,-123.933703
OR,Trail,42.666232,-122.812784
OR,Tri-City,42.989257,-123.300001
OR,Troutdale,45.538943,-122.393009
OR,Tualatin,45.377232,-122.774457
OR,Tumalo,44.156065,-121.327985
OR,Turner,44.848455,-122.951336
OR,Tutuilla,45.614223,-118.706394
OR,Tygh Valley,45.241802,-121.169278
OR,Ukiah,45.134488,-118.933031
OR,Umapine,45.975929,-118.500938
OR,Umatilla,45.916968,-119.332684
OR,Union,45.208913,-117.867866
OR,Unity,44.451573,-118.186298
OR,Vale,43.983953,-117.241749
OR,Veneta,44.047150,-123.351335
OR,Vernonia,45.864030,-123.183632
OR,Waldport,44.418368,-124.066232
OR,Wallowa,45.570350,-117.528575
OR,Wallowa Lake,45.300501,-117.215248
OR,Wamic,45.225619,-121.292667
OR,Warm Springs,44.791278,-121.247653
OR,Warren,45.816024,-122.882741
OR,Warrenton,46.170222,-123.922653
OR,Wasco,45.591567,-120.697520
OR,Waterloo,44.494682,-122.824277
OR,Westfir,43.757892,-122.503083
OR,West Haven-Sylvan,45.516414,-122.765592
OR,West Linn,45.367123,-122.639654
OR,Weston,45.816454,-118.425869
OR,Westport,46.130373,-123.371440
OR,West Scio,44.709831,-122.881220
OR,West Slope,45.496222,-122.773024
OR,Wheeler,45.687266,-123.887169
OR,White City,42.431668,-122.832230
OR,Willamina,45.078549,-123.484807
OR,Williams,42.219433,-123.292208
OR,Wilsonville,45.311262,-122.770920
OR,Wimer,42.552519,-123.145938
OR,Winchester Bay,43.669982,-124.186938
OR,Winston,43.120126,-123.424134
OR,Woodburn,45.147691,-122.858554
OR,Wood Village,45.535789,-122.420493
OR,Yachats,44.311758,-124.101392
OR,Yamhill,45.341101,-123.185044
OR,Yoncalla,43.600630,-123.292917
PA,Aaronsburg,40.904228,-77.451282
PA,Aaronsburg,40.010870,-80.000919
PA,Abbottstown,39.881772,-76.992785
PA,Ackermanville,40.834040,-75.226474
PA,Adamsburg,40.312434,-79.654279
PA,Adamstown,40.244477,-76.064701
PA,Adamsville,41.510395,-80.369642
PA,Addison,39.745247,-79.334349
PA,Akron,40.157809,-76.203373
PA,Alba,41.705911,-76.827647
PA,Albion,41.890001,-80.364359
PA,Albrightsville,41.011679,-75.606832
PA,Alburtis,40.506632,-75.600226
PA,Aldan,39.922410,-75.288119
PA,Alexandria,40.558283,-78.099684
PA,Alfarata,40.661867,-77.455851
PA,Aliquippa,40.615827,-80.255162
PA,Alleghenyville,40.234057,-75.977570
PA,Allenport,40.367638,-77.874104
PA,Allenport,40.088771,-79.859227
PA,Allensville,40.529339,-77.811258
PA,Allentown,40.593648,-75.478393
PA,Allenwood,41.108096,-76.898157
PA,Allison,39.985636,-79.873754
PA,Allison Park,40.573009,-79.960277
PA,Allport,40.966539,-78.204948
PA,Almedia,41.014286,-76.384604
PA,Alsace Manor,40.397188,-75.855654
PA,Altamont,40.784965,-76.216932
PA,Altoona,40.508190,-78.401306
PA,Ambler,40.156385,-75.221532
PA,Ambridge,40.591646,-80.226911
PA,Amity Gardens,40.269351,-75.730789
PA,Ancient Oaks,40.536139,-75.585780
PA,Annville,40.332271,-76.507765
PA,Apollo,40.585004,-79.564677
PA,Applewold,40.808227,-79.522029
PA,Arcadia University,40.091619,-75.165304
PA,Archbald,41.506383,-75.550512
PA,Ardmore,40.003253,-75.294759
PA,Arendtsville,39.923405,-77.299887
PA,Aristes,40.814430,-76.340753
PA,Arlington Heights,41.000009,-75.208338
PA,Armagh,40.453632,-79.032451
PA,Arnold,40.578916,-79.765293
PA,Arnold City,40.117614,-79.822805
PA,Arnot,41.661573,-77.122160
PA,Arona,40.268182,-79.655373
PA,Ashland,40.781106,-76.345046
PA,Ashley,41.212759,-75.899470
PA,Ashville,40.559991,-78.547265
PA,Aspers,39.975099,-77.225327
PA,Aspinwall,40.492789,-79.903060
PA,Atglen,39.947508,-75.974987
PA,Athens,41.937287,-76.513976
PA,Atkinson Mills,40.449273,-77.803428
PA,Atlantic,41.507607,-80.339265
PA,Atlas,40.797388,-76.428735
PA,Atlasburg,40.343541,-80.380339
PA,Atwood,40.751483,-79.252111
PA,Auburn,40.595403,-76.097239
PA,Audubon,40.130340,-75.428020
PA,Austin,41.637306,-78.090335
PA,Avalon,40.501162,-80.068531
PA,Avella,40.273657,-80.467216
PA,Avis,41.185691,-77.316486
PA,Avoca,41.338080,-75.742305
PA,Avon,40.342929,-76.379250
PA,Avondale,39.826215,-75.781343
PA,Avonia,42.048822,-80.283095
PA,Avonmore,40.527150,-79.469786
PA,Baden,40.639695,-80.222537
PA,Baidland,40.188756,-79.953356
PA,Baileyville,40.712063,-77.996064
PA,Bainbridge,40.089845,-76.655069
PA,Bairdford,40.627942,-79.881720
PA,Bakerstown,40.652805,-79.940734
PA,Baldwin,40.379607,-79.945641
PA,Bally,40.400451,-75.587556
PA,Bangor,40.867969,-75.208481
PA,Barkeyville,41.195544,-79.982140
PA,Barrville,40.668232,-77.682222
PA,Bath,40.729195,-75.390593
PA,Baumstown,40.277278,-75.811876
PA,Beallsville,40.061904,-80.030231
PA,Bear Creek Village,41.185952,-75.753988
PA,Bear Lake,41.993436,-79.501364
PA,Bear Rocks,40.127496,-79.463621
PA,Beaver,40.693538,-80.307582
PA,Beaverdale,40.324181,-78.701306
PA,Beaver Falls,40.759401,-80.322551
PA,Beaver Meadows,40.929892,-75.913105
PA,Beaver Springs,40.744823,-77.216216
PA,Beavertown,40.749664,-77.170985
PA,Bechtelsville,40.370158,-75.630835
PA,Bedford,40.015115,-78.503017
PA,Beech Creek,41.072748,-77.580412
PA,Beech Mountain Lakes,41.042316,-75.931906
PA,Belfast,40.782132,-75.274300
PA,Bell Acres,40.589768,-80.173799
PA,Bellefonte,40.914123,-77.768342
PA,Belle Vernon,40.123488,-79.862119
PA,Belleville,40.606583,-77.719782
PA,Bellevue,40.493950,-80.055342
PA,Bellwood,40.600928,-78.334293
PA,Belmont,40.281262,-78.884561
PA,Ben Avon,40.505159,-80.082138
PA,Ben Avon Heights,40.512542,-80.073087
PA,Bendersville,39.981276,-77.249315
PA,Benson,40.202742,-78.929348
PA,Bentleyville,40.117846,-80.004420
PA,Benton,41.195691,-76.384254
PA,Berlin,39.921523,-78.950859
PA,Bernville,40.433758,-76.111172
PA,Berrysburg,40.602935,-76.810105
PA,Berwick,41.054990,-76.251010
PA,Berwyn,40.038794,-75.442087
PA,Bessemer,40.977156,-80.488722
PA,Bethany,41.614398,-75.288511
PA,Bethel,40.476483,-76.287970
PA,Bethel Park municipality	37	A	30226924	0	      11.671	       0.000	 40.323889	 -80.036368
PA,Bethlehem,40.626424,-75.367898
PA,Beurys Lake,40.717827,-76.379918
PA,Big Bass Lake,41.249749,-75.479672
PA,Big Beaver,40.822640,-80.357679
PA,Bigler,40.987489,-78.309334
PA,Biglerville,39.930341,-77.246319
PA,Big Run,40.970657,-78.877426
PA,Birchwood Lakes,41.250911,-74.910728
PA,Bird-in-Hand,40.036657,-76.189542
PA,Birdsboro,40.262329,-75.810113
PA,Birmingham,40.647154,-78.195685
PA,Black Lick,40.465148,-79.186897
PA,Blain,40.336518,-77.512368
PA,Blairsville,40.432490,-79.259882
PA,Blakely,41.485933,-75.601255
PA,Blanchard,41.066301,-77.607919
PA,Blandburg,40.683688,-78.415842
PA,Blandon,40.445150,-75.879451
PA,Blawnox,40.493293,-79.859357
PA,Bloomfield,40.418871,-77.188969
PA,Blooming Valley,41.674579,-80.038287
PA,Bloomsburg,41.002717,-76.456580
PA,Blossburg,41.679538,-77.069004
PA,Blue Ball,40.111630,-76.055194
PA,Blue Bell,40.147352,-75.268680
PA,Blue Ridge Summit,39.725508,-77.469056
PA,Boalsburg,40.777966,-77.774364
PA,Bobtown,39.760264,-79.984447
PA,Boiling Springs,40.159332,-77.139919
PA,Bolivar,40.395006,-79.152089
PA,Bonneauville,39.810426,-77.136260
PA,Boothwyn,39.835656,-75.445331
PA,Boston,40.311678,-79.823518
PA,Boswell,40.161484,-79.027467
PA,Bowers,40.485917,-75.743230
PA,Bowmanstown,40.801445,-75.661116
PA,Bowmansville,40.202683,-76.019699
PA,Boyertown,40.332351,-75.637583
PA,Brackenridge,40.608072,-79.740428
PA,Braddock,40.401736,-79.868622
PA,Braddock Hills,40.414591,-79.861271
PA,Bradenville,40.323621,-79.340254
PA,Bradford,41.961249,-78.640675
PA,Bradford Woods,40.636935,-80.080897
PA,Branchdale,40.673193,-76.322230
PA,Brandonville,40.860056,-76.168887
PA,Brave,39.730793,-80.260169
PA,Breinigsville,40.538903,-75.634783
PA,Brentwood,40.373370,-79.975786
PA,Bressler,40.231891,-76.819077
PA,Briar Creek,41.049239,-76.284018
PA,Brickerville,40.226828,-76.286485
PA,Bridgeport,40.104072,-75.343550
PA,Bridgeville,40.358909,-80.109338
PA,Bridgewater,40.705051,-80.300435
PA,Brisbin,40.838548,-78.351235
PA,Bristol,40.102767,-74.852347
PA,Brittany Farms-The Highlands,40.267247,-75.214396
PA,Broad Top City,40.201180,-78.140563
PA,Brockway,41.247102,-78.792415
PA,Brodheadsville,40.928187,-75.401645
PA,Brookhaven,39.871096,-75.391253
PA,Brookville,41.161676,-79.082652
PA,Broomall,39.969466,-75.352926
PA,Brownstown,40.333363,-78.937337
PA,Brownstown,40.127126,-76.218180
PA,Brownsville,40.018865,-79.890016
PA,Browntown,41.313773,-75.782667
PA,Bruin,41.054396,-79.727292
PA,Bryn Athyn,40.141067,-75.067401
PA,Bryn Mawr,40.022709,-75.315651
PA,Buckhorn,41.020442,-76.493200
PA,Buck Run,40.706754,-76.321230
PA,Buffington,39.929950,-79.839164
PA,Bulger,40.376643,-80.322993
PA,Burgettstown,40.381293,-80.392613
PA,Burlington,41.784063,-76.607272
PA,Burnham,40.634293,-77.562995
PA,Burnside,40.812319,-78.798097
PA,Butler,40.861554,-79.896170
PA,Byrnedale,41.293306,-78.497671
PA,Cairnbrook,40.124587,-78.818938
PA,California,40.066665,-79.911980
PA,Callensburg,41.125669,-79.557671
PA,Callery,40.739383,-80.037966
PA,Callimont,39.801153,-78.921606
PA,Caln,39.997121,-75.782912
PA,Calumet,40.218902,-79.489190
PA,Cambridge Springs,41.801835,-80.059657
PA,Campbelltown,40.276090,-76.584741
PA,Camp Hill,40.242170,-76.927397
PA,Canadohta Lake,41.811497,-79.835754
PA,Canonsburg,40.264246,-80.186777
PA,Canton,41.657110,-76.852662
PA,Carbondale,41.571373,-75.504778
PA,Carlisle,40.199993,-77.204145
PA,Carmichaels,39.897595,-79.974988
PA,Carnegie,40.407968,-80.086020
PA,Carnot-Moon,40.518717,-80.217740
PA,Carrolltown,40.604772,-78.707211
PA,Carroll Valley,39.750191,-77.386854
PA,Cashtown,39.884600,-77.350689
PA,Cassandra,40.408519,-78.640702
PA,Casselman,39.885407,-79.210650
PA,Cassville,40.292836,-78.027230
PA,Castanea,41.117120,-77.426972
PA,Castle Shannon,40.366429,-80.019451
PA,Catasauqua,40.653969,-75.460977
PA,Catawissa,40.953110,-76.459943
PA,Cecil-Bishop,40.318355,-80.193281
PA,Cedar Crest,40.396593,-77.885703
PA,Cementon,40.687662,-75.517519
PA,Centerport,40.485903,-76.004512
PA,Centerville,41.738906,-79.761071
PA,Centerville,40.032477,-79.959480
PA,Central City,40.109612,-78.804320
PA,Centralia,40.804486,-76.344007
PA,Centre Hall,40.844791,-77.685049
PA,Cetronia,40.585150,-75.543529
PA,Chalfant,40.410119,-79.838614
PA,Chalfont,40.288978,-75.209591
PA,Chalkhill,39.847801,-79.618245
PA,Chambersburg,39.931433,-77.655642
PA,Chapman,40.759951,-75.400576
PA,Charleroi,40.137859,-79.899756
PA,Chase,41.279795,-75.965298
PA,Cherry Tree,40.725747,-78.812492
PA,Cherry Valley,41.159439,-79.801209
PA,Cherryville,40.755928,-75.532238
PA,Chester,39.845558,-75.371882
PA,Chesterbrook,40.070477,-75.455181
PA,Chester Heights,39.891026,-75.471052
PA,Chester Hill,40.889879,-78.228994
PA,Chest Springs,40.578082,-78.610521
PA,Cheswick,40.543024,-79.800984
PA,Chevy Chase Heights,40.640370,-79.145620
PA,Chewton,40.897629,-80.318445
PA,Cheyney University,39.933520,-75.530306
PA,Chicora,40.952507,-79.739050
PA,Chinchilla,41.485848,-75.666462
PA,Christiana,39.954504,-75.997346
PA,Church Hill,40.692602,-77.594910
PA,Churchill,40.438849,-79.841599
PA,Churchtown,40.139327,-75.953210
PA,Churchville,40.199342,-74.996169
PA,Clairton,40.297562,-79.885920
PA,Clarence,41.048426,-77.945990
PA,Clarendon,41.780615,-79.094008
PA,Clarion,41.209445,-79.380087
PA,Clark,41.287725,-80.404732
PA,Clarks Green,41.500913,-75.695315
PA,Clarks Summit,41.490237,-75.706509
PA,Clarksville,39.974396,-80.043902
PA,Clay,40.219045,-76.239033
PA,Claysburg,40.289654,-78.448225
PA,Claysville,40.120321,-80.413189
PA,Clearfield,41.021498,-78.439398
PA,Cleona,40.338531,-76.477017
PA,Clifton Heights,39.930150,-75.295827
PA,Clinton,40.495083,-80.293243
PA,Clintonville,41.201025,-79.874512
PA,Clymer,40.668502,-79.013605
PA,Coal Center,40.070033,-79.901166
PA,Coaldale,40.167359,-78.216610
PA,Coaldale,40.819740,-75.916102
PA,Coalmont,40.211210,-78.199977
PA,Coalport,40.746364,-78.529652
PA,Coatesville,39.985152,-75.819000
PA,Coburn,40.866084,-77.463857
PA,Cochranton,41.519202,-80.046986
