"ut_domain",earliest,latest
"tontnkl.com",1554328256,1554363000
"tontnkl.top",1554328256,1554363000
"tonytwalib.net",1554376440,1554472228
"tonyworks.tk",1554414656,1554414656
"toolbin.gq",1554328256,1554328256
"toolplus-cn.com",1554241856,1554472588
"toolsinc.info",1554198840,1554470880
"topcities.com",1554238800,1554306480
"topdemir.com.tr",1554241856,1554380400
"topdottourism.co.za",1554328256,1554380940
"topgadgetzone.com",1554381840,1554472800
"topksa.net",1554375660,1554411600
"toplock.ml",1554380400,1554380400
"topluun.com.tr",1554380220,1554380220
"topreadz.ru",1554381000,1554381000
"topstar-it.com",1554376989,1554472920
"topszoneview.com",1554238800,1554472228
"torinverwa.ru",1554377709,1554377709
"torroot.ru",1554376268,1554379800
"tosh.com.au",1554381720,1554381720
"tosin.org.in",1554381420,1554381420
"tosskashotels.biz",1554328256,1554379980
"tosyisha.ru",1554238800,1554306120
"tosyqbk.info",1554241856,1554310800
"tosyqbk.net",1554241856,1554310800
"tosyqbk.xyz",1554241856,1554310800
"totalguage.ml",1554328256,1554378788
"totalh.net",1554411600,1554411600
"totalindo.co.id",1554472588,1554472588
"totalstrategygames.com",1554328256,1554474339
"totaltextile.co.in",1554384120,1554384120
"totaybarypyare.com",1554471540,1554471540
"totwoveret.com",1554328256,1554379320
"touml.com",1554414656,1554414656
"tourjoins.com",1554328256,1554328256
"tovlxkp.biz",1554241856,1554310800
"tovlxkp.net",1554241856,1554310800
"tovlxkp.xyz",1554241856,1554310800
"townsenderel.com",1554241856,1554472228
"towzvnd.biz",1554374468,1554374520
"towzvnd.com",1554374468,1554374520
"towzvnd.top",1554374468,1554374520
"tozphiq.biz",1554315480,1554325200
"tozphiq.com",1554315480,1554325200
"tozphiq.xyz",1554315480,1554325200
"tp-india.com",1554238800,1554328256
"tpamabj.com",1554362949,1554362949
"tpamabj.top",1554362949,1554362949
"tpamabj.xyz",1554362949,1554362949
"tpdmovf.biz",1554238800,1554306120
"tpdmovf.com",1554238800,1554306120
"tpdmovf.top",1554238800,1554306120
"tpohbsf.biz",1554315120,1554362948
"tpohbsf.top",1554315120,1554362948
"tpohbsf.xyz",1554315120,1554362948
"tppnyej.space",1554238800,1554304256
"tppnyej.top",1554238800,1554304256
"tppnyej.xyz",1554238800,1554304256
"tpzrdyi.biz",1554325200,1554328256
"tpzrdyi.info",1554325200,1554328256
"tpzrdyi.xyz",1554325200,1554328256
"tqiudgf.biz",1554238800,1554310440
"tqiudgf.info",1554238800,1554310440
"tqiudgf.top",1554238800,1554310440
"tqpoint.com",1554302880,1554302880
"tqtbfad.com",1554306840,1554307136
"tqtbfad.info",1554306840,1554307136
"tqtbfad.space",1554306840,1554307136
"tqyldmt.space",1554328256,1554373080
"track-systemgo.ru",1554377700,1554377700
"track2.cc",1554328256,1554328256
"track2shop.cc",1554381780,1554381780
"tractvin.ml",1554241856,1554473580
"tradechampions.biz",1554378788,1554378788
"tradeinvestmentsghana.com",1554375480,1554376380
"tradlock.ga",1554378428,1554378428
"tradomedicalinstints.com",1553684040,1554377760
"traff-hits433.info",1554378780,1554378780
"trafficexchange.ml",1554470040,1554470040
"trafficmanager.net",1554290640,1554813292
"trafficstreamblogger.com",1554301721,1554374520
"trafmag.com",1554812212,1554812212
"transagriedmcc.com",1554376268,1554376268
"transilvaniabois.com",1554379200,1554379200
"translate.googleapis.com",1554465720,1554812212
"transliop.com",1554238800,1554473400
"transmairtim.com",1554375540,1554375540
"transteka.pl",1554414656,1554473700
"traucotravel.com",1554241856,1554379920
"traveller.to",1554381060,1554381060
"travelstudio.gr",1554305696,1554306056
"travis-ci.org",1554812572,1554812572
"treenon.bid",1554383520,1554383520
"trekstagroup.org",1554376268,1554376268
"tremorhub.com",1554472588,1554472588
"trentfast.com",1554241856,1554379980
"treshbux.ru",1554241856,1554380940
"treskainc.com",1554308280,1554308280
"trevorlee.com.ng",1554241856,1554309296
"trfordsworking.in",1554379380,1554380400
"trhjama.com",1554310080,1554310080
"trhjama.space",1554310080,1554310080
"trhjama.xyz",1554310080,1554310080
"tribalfusion.com",1554465720,1554465720
"tricolor-serpuhov.com",1554328256,1554376989
"trioeffisentec.com",1554155400,1554378900
"triplealaw.co.ke",1554328256,1554473220
"triplee.ru",1554304256,1554473220
"tritiumdisposal.net",1554241856,1554307920
"tritonltd.ml",1553770440,1554472920
"triumphante.com",1554470700,1554470700
"tropicalbeachhut.com.au",1554472228,1554472228
"tru.am",1554460347,1554460347
"trugen.ga",1554381000,1554381000
"trump-group.com",1554379860,1554381900
"truoptik.com",1554673856,1554673856
"trust1.co.za",1554241856,1554304256
"trustarc.com",1554467160,1554718190
"truste.com",1554467160,1554718190
"trustofgod.in",1554380160,1554472588
"trustpilot.com",1554470940,1554470940
"trustwave.com",1554460347,1554812212
"trywqee.biz",1554328256,1554366960
"ts9.ru",1554473160,1554473160
"tscpsuy.com",1554325200,1554364080
"tscpsuy.space",1554325200,1554364080
"tscpsuy.top",1554325200,1554364080
"tsfhynw.biz",1554301721,1554303600
"tsfhynw.com",1554301721,1554303600
"tsfhynw.top",1554301721,1554303600
"tshirtxadesign.net",1554376989,1554383700
"tskiller.com",1554474339,1554474339
"tslgroupsltd.com",1554328256,1554383640
"tsq-hk.com",1554241856,1554473220
"tsreuba.net",1554380040,1554411600
"tta.jo",1554198840,1554380100
"ttbkvietnam.com",1554381420,1554471540
"ttefbmy.biz",1554325200,1554368040
"ttefbmy.info",1554325200,1554368040
"ttefbmy.top",1554325200,1554368040
"ttnzhhb.info",1554241856,1554312536
"ttnzhhb.space",1554241856,1554312536
"ttnzhhb.top",1554241856,1554312536
"ttxikzm.com",1554328256,1554366600
"ttxikzm.net",1554328256,1554366600
"ttxikzm.xyz",1554328256,1554366600
"tualimpa.pt",1554238800,1554305696
"tubemogul.com",1554465720,1554673856
"tubetds.com",1554241856,1554470100
"tubexxi.com",1554328256,1554382388
"tuhibtadaymol.com",1554375540,1554375540
"tumblr.com",1554673856,1554730200
"tung-thai.com",1554471420,1554471420
"tungbui.tk",1554328256,1554470100
"turecarga.cl",1554472228,1554472228
"turevmak.com.tr",1554376989,1554472228
"turkishcoffeecafe.com",1554384180,1554469980
"turkuazmetin2.net",1554376989,1554470940
"turn.com",1554290640,1554673856
"turtlecraft.us",1554379560,1554379560
"tutorialspoint.com",1554325200,1554328256
"tuupucu.biz",1554328256,1554370148
"tuupucu.info",1554328256,1554370148
"tuupucu.net",1554328256,1554370148
"tvatiez.biz",1554374108,1554374468
"tvatiez.net",1554374108,1554374468
"tvatiez.space",1554374108,1554374468
"tvecfkw.biz",1554241856,1554305336
"tvecfkw.net",1554241856,1554305336
"tvecfkw.xyz",1554241856,1554305336
"tvergeneration.ru",1554378900,1554378900
"tvgmgkf.com",1554325200,1554328256
"tvgmgkf.info",1554325200,1554328256
"tvgmgkf.xyz",1554325200,1554328256
"tvtwaas.biz",1554372667,1554373028
"tvtwaas.info",1554372667,1554373028
"tvtwaas.top",1554372667,1554373028
"twbpqjh.biz",1554374468,1554374520
"twbpqjh.info",1554374468,1554374520
"twbpqjh.xyz",1554374468,1554374520
"twentysixjune.biz",1554328256,1554471660
"twfyfaj.com",1554241856,1554307920
"twfyfaj.space",1554241856,1554307920
"twfyfaj.xyz",1554241856,1554307920
"twimg.com",1554673856,1554730200
"twitter.com",1554216480,1554813292
"twjlqse.biz",1554314760,1554362948
"twjlqse.com",1554314760,1554362948
"twjlqse.info",1554314760,1554362948
"twomini.com",1554381000,1554381000
"twwmumn.info",1554241856,1554310800
"twwmumn.net",1554241856,1554310800
"twwmumn.xyz",1554241856,1554310800
"twzsryj.biz",1554328256,1554363360
"twzsryj.space",1554328256,1554363360
"twzsryj.top",1554328256,1554363360
"txihmvy.biz",1554325200,1554328256
"txihmvy.info",1554325200,1554328256
"txihmvy.top",1554325200,1554328256
"txlzthm.top",1554241856,1554304256
"txtcwoq.biz",1554325200,1554328256
"tymooning.com",1554380340,1554380340
"tynt.com",1554460347,1554673856
"typography.com",1554673856,1554718190
"tytoldran.win",1554241856,1554309296
"tywebbing.ml",1554380160,1554380160
"tyxogui.info",1554314760,1554362948
"tyxogui.net",1554314760,1554362948
"tyxogui.space",1554314760,1554362948
"tyzhjtt.biz",1554325200,1554328256
"tyzhjtt.net",1554325200,1554328256
"tyzhjtt.top",1554325200,1554328256
"tzcorns.com",1554241856,1554307200
"tzcorns.net",1554241856,1554307200
"tzcorns.xyz",1554241856,1554307200
"tzijrmg.com",1554373800,1554374108
"tzijrmg.net",1554373800,1554374108
"tzijrmg.top",1554373800,1554374108
"tzjcmpm.biz",1554312536,1554312896
"tzjcmpm.com",1554312536,1554312896
"tzjcmpm.xyz",1554312536,1554312896
"tzmybmo.biz",1554309296,1554309360
"tzmybmo.info",1554309296,1554309360
"tzmybmo.space",1554309296,1554309360
"u-gu.ru",1554381480,1554381480
"ua.gp",1554328256,1554328256
"uabgnte.com",1554241856,1554312896
"uabgnte.info",1554241856,1554312896
"uabgnte.top",1554241856,1554312896
"uaecarmarket.org",1554379860,1554473040
"uahnmro.biz",1554325200,1554328256
"uahnmro.info",1554325200,1554328256
"uahnmro.top",1554325200,1554328256
"uamobile.net",1554673856,1554673856
"uandmearevideos1.com",1554328256,1554379920
"ubani247.asia",1554472588,1554472588
"ubcmfsn.biz",1554317640,1554362949
"ubcmfsn.com",1554317640,1554362949
"ubcmfsn.xyz",1554317640,1554362949
"ubefhkb.com",1554374468,1554374520
"ubefhkb.info",1554374468,1554374520
"ubefhkb.net",1554374468,1554374520
"ublmwpw.net",1554303600,1554303600
"ubon.go.th",1554301721,1554414656
"ubqdluw.com",1554317640,1554362949
"ubqdluw.info",1554317640,1554362949
"ubqdluw.xyz",1554317640,1554362949
"ubqgroup.com",1554378428,1554378428
"ubuntu.com",1554216480,1554813292
"ucakbileti1.com",1554328256,1554328256
"ucasdfd.biz",1554373440,1554373440
"ucasdfd.net",1554373440,1554373440
"ucasdfd.top",1554373440,1554373440
"uccpsuk.info",1554328256,1554373080
"uccpsuk.net",1554328256,1554373080
"uccpsuk.top",1554328256,1554373080
"ucdrsys.biz",1554241856,1554308280
"ucdrsys.com",1554241856,1554308280
"ucdrsys.net",1554241856,1554308280
"ucitmsa.com",1554328256,1554370148
"ucitmsa.space",1554328256,1554370148
"ucitmsa.xyz",1554328256,1554370148
"ucwxxnf.biz",1554309720,1554309720
"ucwxxnf.space",1554309720,1554309720
"ucwxxnf.top",1554309720,1554309720
"ucxssza.com",1554325200,1554328200
"ucxssza.info",1554325200,1554328200
"ucxssza.top",1554325200,1554328200
"uddiuup.biz",1554216480,1554216480
"uddiuup.com",1554216480,1554216480
"uddiuup.info",1554216480,1554216480
"udebokf.com",1554374108,1554374468
"udebokf.info",1554374108,1554374468
"udebokf.space",1554374108,1554374468
"udenar.edu.co",1554411600,1554474339
"udiqwrp.top",1554372667,1554372667
"uditvlb.com",1554317640,1554362949
"uditvlb.info",1554317640,1554362949
"uditvlb.xyz",1554317640,1554362949
"udjfejh.biz",1554241856,1554311520
"udjfejh.net",1554241856,1554311520
"udjfejh.top",1554241856,1554311520
"udmowners.com",1554377760,1554377760
"udupiof.biz",1554241856,1554311520
"udupiof.net",1554241856,1554311520
"udupiof.top",1554241856,1554311520
"uedqmbv.biz",1554302880,1554302880
"uedqmbv.net",1554302880,1554302880
"uedqmbv.top",1554302880,1554302880
"uegpwzf.com",1554325200,1554328200
"uegpwzf.info",1554325200,1554328200
"uegpwzf.top",1554325200,1554328200
"ueqwqvn.net",1554325200,1554371227
"uetdljn.biz",1554328256,1554362640
"uetdljn.info",1554328256,1554362640
"uetdljn.top",1554328256,1554362640
"uexdex.com",1554328256,1554328256
"ufdbdtl.com",1554238800,1554303240
"ufdbdtl.net",1554238800,1554303240
"ufdebrouwer.be",1554302880,1554302880
"ufg-corp.com",1554414656,1554473760
"ufgupwf.info",1554241856,1554312536
"ufgupwf.space",1554241856,1554312536
"ufgupwf.top",1554241856,1554312536
"ufhfisdoff8sdfk.su",1554384180,1554384180
"ufqsfsg.info",1554328256,1554363000
"ufqsfsg.net",1554328256,1554363000
"ufqsfsg.xyz",1554328256,1554363000
"ufrvfoq.com",1554309720,1554309720
"ufrvfoq.net",1554309720,1554309720
"ufrvfoq.top",1554309720,1554309720
"ufxghmt.biz",1554241856,1554304256
"ufxghmt.top",1554241856,1554304256
"ufxghmt.xyz",1554241856,1554304256
"ughzuha.biz",1554373440,1554373440
"ughzuha.net",1554373440,1554373440
"ughzuha.top",1554373440,1554373440
"uglqbzu.biz",1554325200,1554328256
"uglqbzu.net",1554325200,1554328256
"uglqbzu.xyz",1554325200,1554328256
"ugm.ac.id",1554328256,1554471480
"ugobweb.xyz",1554241856,1554307200
"uhddmhk.biz",1554374468,1554375189
"uhddmhk.info",1554374468,1554375189
"uhddmhk.xyz",1554374468,1554375189
"uhqrgzk.biz",1554241856,1554308640
"uhqrgzk.top",1554241856,1554308640
"uhqrgzk.xyz",1554241856,1554308640
"uhrlhvl.biz",1554312536,1554312896
"uhrlhvl.com",1554312536,1554312896
"uhrlhvl.xyz",1554312536,1554312896
"uhrnjng.biz",1554365468,1554365829
"uhrnjng.info",1554365468,1554365829
"uhrnjng.xyz",1554365468,1554365829
"uhzqlqh.com",1554238800,1554313680
"uhzqlqh.space",1554238800,1554313680
"uhzqlqh.top",1554238800,1554313680
"uixpgvr.biz",1554241856,1554311520
"uixpgvr.net",1554241856,1554311520
"uixpgvr.top",1554241856,1554311520
"uizvcqe.com",1554241856,1554311160
"uizvcqe.info",1554241856,1554311160
"uizvcqe.space",1554241856,1554311160
"ujfgjpd.info",1554241856,1554307560
"ujfgjpd.xyz",1554241856,1554307560
"ujsscdn.biz",1554315120,1554362948
"ujsscdn.info",1554315120,1554362948
"ujsscdn.net",1554315120,1554362948
"uk.ht",1554375660,1554384360
"uk.nf",1554238800,1554328256
"uk.to",1554378788,1554378788
"ukabenerji.com",1554328256,1554328256
"ukaytrades.tk",1554328256,1554471480
"ukiuivm.net",1554328256,1554373080
"ukiuivm.space",1554328256,1554373080
"ukiuivm.xyz",1554328256,1554373080
"ukonlinejfk.ru",1554381480,1554381480
"ulaknews.com",1554378960,1554378960
"ulcbqro.biz",1554155400,1554305696
"ulcbqro.net",1554155400,1554305696
"ulcbqro.space",1554155400,1554305696
"ulk-cg.com",1554380100,1554470040
"ulmczxq.info",1554328256,1554369788
"ulmczxq.net",1554328256,1554369788
"ulmczxq.xyz",1554328256,1554369788
"ulntorj.biz",1554314040,1554314040
"ulntorj.net",1554314040,1554314040
"ulntorj.space",1554314040,1554314040
"ulogroup.ru",1554241856,1554384120
"ultrafil.net",1554304256,1554473400
"ultrainstinct.ru",1554414656,1554472920
"ulusoyun.tk",1554384240,1554384240
"ulutfbs.biz",1554238800,1554310440
"ulutfbs.info",1554238800,1554310440
"ulutfbs.top",1554238800,1554310440
"uluulupetcafe.sg",1554302880,1554470820
"ulyhyel.biz",1554328256,1554369788
"ulyhyel.space",1554328256,1554369788
"ulyhyel.top",1554328256,1554369788
"umadais.pw",1554471600,1554471600
"umitseramik.com",1554198840,1554198840
"umivar.com",1554155400,1554472588
"umlotrv.com",1554328256,1554366240
"umlotrv.net",1554328256,1554366240
"umlotrv.xyz",1554328256,1554366240
"umnalalobae.com",1554238800,1554380940
"umnwcxb.com",1554241856,1554307560
"umnwcxb.info",1554241856,1554307560
"umnwcxb.xyz",1554241856,1554307560
"umpeevi.biz",1554372667,1554373028
"umpeevi.info",1554372667,1554373028
"umpeevi.xyz",1554372667,1554373028
"umumi.xyz",1554383640,1554473280
"umunna.info",1554305696,1554305696
"unac.edu.co",1554377709,1554377709
"undect3d.com",1554328256,1554378960
"undenk.com",1554301721,1554303600
"undergroundhustle.site",1554238800,1554376320
"uni-sofia.bg",1554241856,1554381720
"uni.me",1554198840,1554474339
"unicah.edu",1554328256,1554411600
"unicamap.com.au",1554472860,1554472860
"unifarmex.net",1554301721,1554382388
"unisolda.net",1554411600,1554474339
"united-talent-touring.com",1554411600,1554470880
"unitedlineins.com",1554472980,1554472980
"unitychild.com",1554371640,1554371640
"unja.ac.id",1554238800,1554378428
"unkdcbc.biz",1554328256,1554363000
"unkdcbc.com",1554328256,1554363000
"unkdcbc.top",1554328256,1554363000
"unkxfod.biz",1554328256,1554363360
"unkxfod.com",1554328256,1554363360
"unkxfod.top",1554328256,1554363360
"unlimit1212.info",1554308280,1554378788
"unlimitedpraisejolly.net",1554376989,1554376989
"unnvkxm.space",1554312536,1554312896
"unnvkxm.top",1554312536,1554312896
"unnvkxm.xyz",1554312536,1554312896
"unoadsrv.com",1554673856,1554673856
"unpkg.com",1554673856,1554673856
"unrulymedia.com",1554472588,1554472588
"unseengrace.ru",1554328256,1554474339
"untigreenville.com",1554328256,1554328256
"untorsnot.in",1554285240,1554374880
"unulage.com",1554238800,1554306056
"unulage.net",1554238800,1554306056
"unulage.top",1554238800,1554306056
"unybyvd.com",1554238800,1554304256
"unybyvd.net",1554238800,1554304256
"unybyvd.top",1554238800,1554304256
"uoceamg.biz",1554312536,1554312896
"uoceamg.top",1554312536,1554312896
"uoceamg.xyz",1554312536,1554312896
"uoiwbzi.biz",1554241856,1554241856
"uoiwbzi.net",1554241856,1554241856
"uoiwbzi.xyz",1554241856,1554241856
"uokppso.biz",1554328256,1554369788
"uokppso.info",1554328256,1554369788
"uokppso.top",1554328256,1554369788
"uorqahw.space",1554238800,1554304256
"uorqahw.top",1554238800,1554304256
"uorqahw.xyz",1554238800,1554304256
"uoxpknx.com",1554301721,1554303600
"uoyetms.net",1554328256,1554362640
"uoyetms.space",1554328256,1554362640
"uoyetms.top",1554328256,1554362640
"uozaapf.net",1554238800,1554313680
"uozaapf.space",1554238800,1554313680
"uozaapf.top",1554238800,1554313680
"updatdinfos.co",1554375540,1554381120
"update-silo.com",1554376260,1554376260
"update.googleapis.com",1554222600,1554802427
"updatecenter.ru",1554473280,1554473280
"updiysb.info",1554325200,1554371227
"updiysb.space",1554325200,1554371227
"updiysb.xyz",1554325200,1554371227
"upel.edu.ve",1554302816,1554472800
"upgrademailboxsecurity.org",1554384120,1554414656
"upgradetoserver.com",1554198840,1554473280
"uphero.com",1554328256,1554473760
"uploadinprogress.xyz",1554471540,1554471540
"upndhpk.com",1554328256,1554365880
"upndhpk.net",1554328256,1554365880
"upndhpk.xyz",1554328256,1554365880
"upravel.com",1554812212,1554812212
"upspjtb.biz",1554328256,1554363360
"upspjtb.com",1554328256,1554363360
"upspjtb.top",1554328256,1554363360
"upxocto.biz",1554325200,1554328256
"upxocto.net",1554325200,1554328256
"upxocto.top",1554325200,1554328256
"uqcekap.biz",1554301721,1554303600
"uqcekap.com",1554301721,1554303600
"uqcekap.top",1554301721,1554303600
"uqepqgy.com",1554241856,1554328256
"uqepqgy.net",1554241856,1554328256
"uqepqgy.top",1554241856,1554328256
