id,ident,type,latitude,longitude,elevation_ft,continent,iso_country,iso_region,municipality,iata_code
26588,VLVT,medium_airport,17.98830032,102.5630035,564,AS,LA,LA-VT,Vientiane,VTE
26589,VMMC,large_airport,22.14959908,113.5920029,20,AS,MO,MO-U-A,Taipa,MFM
35144,VN-0001,medium_airport,17.515,106.590556,59,AS,VN,VN-24,Dong Hoi,VDH
35153,VN-KON,medium_airport,14.35000038,108.0169983,1804,AS,VN,VN-28,Kontum,KON
26593,VNBW,medium_airport,27.50569916,83.41629791,358,AS,NP,NP-LU,Bhairawa,BWA
26595,VNJP,medium_airport,26.70879936,85.92240143,256,AS,NP,NP-JA,Janakpur,JKR
26596,VNKT,medium_airport,27.69659996,85.35910034,4390,AS,NP,NP-BA,Kathmandu,KTM
26597,VNNG,medium_airport,28.10359955,81.66699982,540,AS,NP,NP-BH,Nepalgunj,KEP
26598,VNPK,medium_airport,28.20089912,83.98210144,2712,AS,NP,NP-GA,Pokhara,PKR
26600,VNVT,medium_airport,26.48150063,87.26399994,236,AS,NP,NP-KO,Biratnagar,BIR
3341,VO55,medium_airport,18.41150093,76.46469879,2136,AS,IN,IN-MM,Latur,LTU
26602,VOAT,medium_airport,10.82369995,72.1760025,14,AS,IN,IN-LD,,AGX
26604,VOBI,medium_airport,15.16279984,76.88279724,30,AS,IN,IN-KA,Bellary,BEP
35145,VOBL,large_airport,13.19789982,77.70629883,3000,AS,IN,IN-KA,Bangalore,BLR
26606,VOBZ,medium_airport,16.53039932,80.79679871,82,AS,IN,IN-AP,,VGA
26607,VOCB,medium_airport,11.02999973,77.04340363,1324,AS,IN,IN-TN,Coimbatore,CJB
26609,VOCI,large_airport,10.15200043,76.40190125,30,AS,IN,IN-KL,Cochin,COK
26610,VOCL,large_airport,11.13679981,75.95529938,342,AS,IN,IN-KL,Calicut,CCJ
26611,VOCP,medium_airport,14.51000023,78.77279663,430,AS,IN,IN-AP,,CDP
26612,VOCX,medium_airport,9.152509689,92.81960297,5,AS,IN,IN-AN,,CBD
35141,VOHS,large_airport,17.23131752,78.42985535,2024,AS,IN,IN-AP,Hyderabad,HYD
26615,VOHY,medium_airport,17.4531002,78.46759796,1742,AS,IN,IN-AP,Hyderabad,BPM
26616,VOMD,medium_airport,9.83450985,78.09339905,459,AS,IN,IN-TN,Madurai,IXM
26617,VOML,medium_airport,12.9612999,74.89009857,337,AS,IN,IN-KA,Mangalore,IXE
26618,VOMM,large_airport,12.99000549,80.16929626,52,AS,IN,IN-TN,Chennai,MAA
26620,VOPB,medium_airport,11.64120007,92.72969818,14,AS,IN,IN-AN,Port Blair,IXZ
26621,VOPC,medium_airport,11.96870041,79.81009674,118,AS,IN,IN-TN,,PNY
26622,VOPN,large_airport,14.14929962,77.79109955,1558,AS,IN,IN-AP,,HYD
26623,VORY,medium_airport,17.11039925,81.81819916,151,AS,IN,IN-AP,Rajahmundry,RJA
26624,VOSM,medium_airport,11.7833004,78.06559753,1008,AS,IN,IN-TN,,SXV
26628,VOTR,medium_airport,10.76539993,78.70970154,288,AS,IN,IN-TN,Tiruchirappally,TRZ
26629,VOTV,large_airport,8.48211956,76.92009735,15,AS,IN,IN-KL,Trivandrum,TRV
26632,VQPR,medium_airport,27.40320015,89.42459869,7332,AS,BT,BT-11,Paro,PBH
26633,VRMG,medium_airport,-0.69334197,73.1556015,6,AS,MV,MV-01,Gan,GAN
26634,VRMH,medium_airport,6.744229794,73.17050171,4,AS,MV,MV-23,Haa Dhaalu Atoll,HAQ
26635,VRMK,medium_airport,1.85916996,73.52189636,4,AS,MV,MV-05,Kadhdhoo,KDO
26636,VRMM,large_airport,4.191830158,73.52909851,6,AS,MV,MV-MLE,MalÌ©,MLE
26637,VRMT,medium_airport,0.488130987,72.99690247,2,AS,MV,MV-28,Huvadhu Atoll,KDM
301316,VRMV,medium_airport,3.470555556,72.83583333,6,AS,MV,MV-13,Maamigili,VAM
26638,VTBD,large_airport,13.91259956,100.6070023,9,AS,TH,TH-10,Bangkok,DMK
26641,VTBK,medium_airport,14.10200024,99.91719818,30,AS,TH,TH-72,Nakhon Pathom,KDT
26643,VTBO,medium_airport,12.27460003,102.3190002,105,AS,TH,TH-23,,TDX
28118,VTBS,large_airport,13.68109989,100.7470016,5,AS,TH,TH-10,Bangkok,BKK
26645,VTBU,medium_airport,12.67990017,101.0049973,42,AS,TH,TH-21,Rayong,UTP
26647,VTCC,large_airport,18.76679993,98.96260071,1036,AS,TH,TH-50,Chiang Mai,CNX
26648,VTCH,medium_airport,19.30130005,97.97579956,929,AS,TH,TH-58,,HGN
26649,VTCL,medium_airport,18.27090073,99.5042038,811,AS,TH,TH-52,,LPT
26650,VTCN,medium_airport,18.80789948,100.7829971,685,AS,TH,TH-55,,NNT
26651,VTCP,medium_airport,18.13220024,100.1650009,538,AS,TH,TH-54,,PRH
26653,VTCT,medium_airport,19.95229912,99.88289642,1280,AS,TH,TH-57,Chiang Rai,CEI
26654,VTPB,medium_airport,16.6760006,101.1949997,450,AS,TH,TH-67,,PHY
26655,VTPH,medium_airport,12.63619995,99.95149994,62,AS,TH,TH-76,Hua Hin,HHQ
26656,VTPI,medium_airport,15.27729988,100.2959976,107,AS,TH,TH-60,,TKH
26658,VTPM,medium_airport,16.69989967,98.54509735,690,AS,TH,TH-63,,MAQ
26660,VTPO,medium_airport,17.23800087,99.81819916,179,AS,TH,TH-64,,THS
26661,VTPP,medium_airport,16.78289986,100.2789993,154,AS,TH,TH-65,,PHS
26662,VTPT,medium_airport,16.89599991,99.25330353,478,AS,TH,TH-63,,TKT
26665,VTSB,medium_airport,9.132599831,99.13559723,20,AS,TH,TH-84,Surat Thani,URT
26666,VTSC,medium_airport,6.519919872,101.7429962,16,AS,TH,TH-96,,NAW
26667,VTSE,medium_airport,10.71119976,99.36170197,18,AS,TH,TH-86,,CJM
26668,VTSF,medium_airport,8.539620399,99.94470215,13,AS,TH,TH-80,Nakhon Si Thammarat,NST
26669,VTSG,medium_airport,8.09912014,98.98619843,82,AS,TH,TH-81,Krabi,KBV
26670,VTSH,medium_airport,7.186560154,100.6080017,12,AS,TH,TH-90,,SGZ
26671,VTSK,medium_airport,6.785459995,101.1539993,8,AS,TH,TH-94,,PAN
26672,VTSM,medium_airport,9.547789574,100.0619965,64,AS,TH,TH-80,Na Thon (Ko Samui Island),USM
26673,VTSN,medium_airport,8.471150398,99.95559692,44,AS,TH,TH-80,,NST
26674,VTSP,medium_airport,8.113200188,98.31690216,82,AS,TH,TH-83,Phuket,HKT
26675,VTSR,medium_airport,9.777620316,98.58550262,57,AS,TH,TH-85,,UNN
26676,VTSS,medium_airport,6.933209896,100.3929977,90,AS,TH,TH-90,Hat Yai,HDY
26677,VTST,medium_airport,7.508739948,99.61660004,67,AS,TH,TH-92,,TST
26678,VTUD,medium_airport,17.38640022,102.788002,579,AS,TH,TH-41,Udon Thani,UTH
26679,VTUI,medium_airport,17.19510078,104.1190033,529,AS,TH,TH-47,,SNO
26681,VTUK,medium_airport,16.46660042,102.7839966,670,AS,TH,TH-40,Khon Kaen,KKC
26682,VTUL,medium_airport,17.43910027,101.7220001,860,AS,TH,TH-42,,LOE
26684,VTUO,medium_airport,15.22949982,103.2529984,590,AS,TH,TH-31,,BFV
26685,VTUQ,medium_airport,14.94950008,102.3130035,765,AS,TH,TH-30,,NAK
26687,VTUU,medium_airport,15.25129986,104.8700027,406,AS,TH,TH-34,Ubon Ratchathani,UBP
26688,VTUV,medium_airport,16.11680031,103.7740021,451,AS,TH,TH-45,,ROI
26689,VTUW,medium_airport,17.38380051,104.6429977,587,AS,TH,TH-48,,KOP
26690,VVBM,medium_airport,12.66829968,108.1200027,1729,AS,VN,VN-33,Buon Ma Thuot,BMV
26692,VVCI,medium_airport,20.81940079,106.7249985,6,AS,VN,VN-61,Haiphong,HPH
301824,VVCM,medium_airport,9.177666667,105.1777778,6,AS,VN,VN-59,Ca Mau City,CAH
26693,VVCR,medium_airport,11.99820042,109.2190018,40,AS,VN,VN-34,Nha Trang,CXR
26694,VVCS,medium_airport,8.731829643,106.6330032,20,AS,VN,VN-14,Con Ong,VCS
26695,VVCT,medium_airport,10.08510017,105.711998,9,AS,VN,VN-02,Can Tho,VCA
26696,VVDB,medium_airport,21.39749908,103.0080032,1611,AS,VN,VN-01,Dien Bien Phu,DIN
26697,VVDN,large_airport,16.04389954,108.1989975,33,AS,VN,VN-60,Da Nang,DAD
26700,VVNB,large_airport,21.22120094,105.8069992,39,AS,VN,VN-15,Hanoi,HAN
26701,VVNT,medium_airport,12.22749996,109.1920013,20,AS,VN,VN-34,Nha Trang,NHA
26702,VVPB,medium_airport,16.4015007,107.7030029,48,AS,VN,VN-56,Hue,HUI
26703,VVPC,medium_airport,13.95499992,109.0419998,80,AS,VN,VN-31,Quy Nohn,UIH
26704,VVPK,medium_airport,14.00450039,108.0169983,2434,AS,VN,VN-30,Pleiku,PXU
26705,VVPQ,medium_airport,10.22700024,103.9670029,23,AS,VN,VN-47,Duong Dong,PQC
32580,VVRG,medium_airport,9.958029972,105.1323795,7,AS,VN,VN-47,Rach Gia,VKG
26707,VVTH,medium_airport,13.04959965,109.3339996,20,AS,VN,VN-49,Tuy Hoa,TBB
26708,VVTS,large_airport,10.81879997,106.6520004,33,AS,VN,VN-23,Ho Chi Minh City,SGN
26709,VVVH,medium_airport,18.73760033,105.6709976,23,AS,VN,VN-26,Vinh,VII
26716,VYDW,medium_airport,14.10389996,98.20359802,84,AS,MM,MM-05,Dawei,TVY
26718,VYHH,medium_airport,20.74699974,96.79199982,3858,AS,MM,MM-17,Heho,HEH
26720,VYKG,medium_airport,21.3015995,99.63600159,2798,AS,MM,MM-17,Kengtung,KET
26722,VYKP,medium_airport,19.42639923,93.53479767,20,AS,MM,MM-16,Kyaukpyu,KYP
26723,VYKT,medium_airport,10.04930019,98.53800201,180,AS,MM,MM-05,Kawthoung,KAW
26724,VYLK,medium_airport,19.69149971,97.21479797,2940,AS,MM,MM-12,Loikaw,LIW
26725,VYLS,medium_airport,22.97789955,97.75219727,2450,AS,MM,MM-17,Lashio,LSH
26727,VYMD,large_airport,21.70219994,95.97789764,300,AS,MM,MM-04,Mandalay,MDL
26728,VYME,medium_airport,12.43980026,98.62149811,75,AS,MM,MM-05,Mkeik,MGZ
26729,VYMK,medium_airport,25.38360023,97.35189819,475,AS,MM,MM-11,Myitkyina,MYT
26731,VYMO,medium_airport,23.09250069,96.64530182,600,AS,MM,MM-17,,MOE
26732,VYMS,medium_airport,20.51679993,99.25679779,1875,AS,MM,MM-17,Mong Hsat,MOG
26734,VYNS,medium_airport,20.89049911,97.73590088,3100,AS,MM,MM-17,Namsang,NMS
26737,VYPT,medium_airport,27.32990074,97.42630005,1500,AS,MM,MM-11,Putao,PBU
26740,VYSW,medium_airport,20.13269997,92.87259674,27,AS,MM,MM-16,Sittwe,AKY
26741,VYTD,medium_airport,18.46069908,94.30010223,20,AS,MM,MM-16,Thandwe,SNW
26742,VYTL,medium_airport,20.48380089,99.93540192,1280,AS,MM,MM-17,Tachileik,THL
26744,VYYY,large_airport,16.90730095,96.1332016,109,AS,MM,MM-06,Yangon,RGN
26745,WAAA,large_airport,-5.061629772,119.5540009,47,AS,ID,ID-SN,Ujung Pandang-Celebes Island,UPG
26746,WABB,medium_airport,-1.190019965,136.1080017,46,AS,ID,ID-PA,Biak-Supiori Island,BIK
26747,WABI,medium_airport,-3.368180037,135.4960022,20,AS,ID,ID-PA,Nabire-Papua Island,NBX
26748,WABP,medium_airport,-4.528279781,136.8869934,103,AS,ID,ID-PA,Timika-Papua Island,TIM
26751,WADD,large_airport,-8.748169899,115.1669998,14,AS,ID,ID-BA,Denpasar-Bali Island,DPS
299629,WADL,medium_airport,-8.757322,116.276675,319,AS,ID,ID-NB,Mataram,LOP
26755,WAJJ,medium_airport,-2.576950073,140.5160065,289,AS,ID,ID-PA,Jayapura-Papua Island,DJJ
26756,WAJW,medium_airport,-4.102509975,138.9570007,5085,AS,ID,ID-PA,Wamena-Papua Island,WMX
26757,WAKK,medium_airport,-8.520290375,140.4179993,10,AS,ID,ID-PA,Merauke-Papua Island,MKQ
26760,WALL,medium_airport,-1.268270016,116.8939972,12,AS,ID,ID-KT,Balikpapan-Borneo Island,BPN
26768,WAMH,medium_airport,3.683209896,125.5279999,16,AS,ID,ID-SA,Tahuna-Sangihe Island,NAH
26769,WAML,medium_airport,-0.918542027,119.9100037,284,AS,ID,ID-ST,Palu-Celebes Island,PLW
26770,WAMM,medium_airport,1.54926002,124.9260025,264,AS,ID,ID-SA,Manado-Celebes Island,MDC
26771,WAMP,medium_airport,-1.416749954,120.6579971,174,AS,ID,ID-ST,Poso-Celebes Island,PSJ
26772,WAMR,medium_airport,2.04598999,128.3249969,49,AS,ID,ID-MU,Gotalalamo-Morotai Island,OTI
26773,WAMT,medium_airport,0.831413984,127.3809967,49,AS,ID,ID-MU,Sango-Ternate Island,TTE
26774,WAMW,medium_airport,-1.038920045,122.7720032,56,AS,ID,ID-ST,Luwok-Celebes Island,LUW
26778,WAON,medium_airport,-2.216559887,115.435997,197,AS,ID,ID-KS,Tanta-Tabalong-Borneo Island,TJG
26783,WAPL,medium_airport,-5.66162014,132.7310028,10,AS,ID,ID-MA,Langgur-Seram Island,LUV
26784,WAPP,medium_airport,-3.710259914,128.0890045,33,AS,ID,ID-MA,Ambon,AMQ
26789,WARR,large_airport,-7.379829884,112.7870026,9,AS,ID,ID-JI,Surabaya,SUB
26791,WASF,medium_airport,-2.920190096,132.2669983,462,AS,ID,ID-IJ,Fakfak-Papua Island,FKQ
26792,WASK,medium_airport,-3.644520044,133.6959991,19,AS,ID,ID-IJ,Kaimana-Papua Island,KNG
26793,WASO,medium_airport,-2.532239914,133.4389954,10,AS,ID,ID-IJ,Babo-Papua Island,BXB
26794,WASR,medium_airport,-0.891833007,134.048996,23,AS,ID,ID-IJ,Manokwari-Papua Island,MKW
26795,WASS,medium_airport,-0.926357985,131.1210022,10,AS,ID,ID-IJ,Sorong-Papua Island,SOQ
26807,WBGB,medium_airport,3.123850107,113.0199966,74,AS,MY,MY-13,Bintulu,BTU
26808,WBGG,medium_airport,1.484699965,110.3470001,89,AS,MY,MY-13,Kuching,KCH
26809,WBGJ,medium_airport,4.808300018,115.0100021,14,AS,MY,MY-13,Limbang,LMN
26810,WBGM,medium_airport,4.178979874,114.3290024,103,AS,MY,MY-13,Marudi,MUR
26811,WBGR,medium_airport,4.32201004,113.9869995,59,AS,MY,MY-13,Miri,MYY
26812,WBGS,medium_airport,2.261600018,111.9850006,122,AS,MY,MY-13,Sibu,SBW
30682,WBGZ,medium_airport,3.733890057,115.4789963,3350,AS,MY,MY-13,Bario,BBN
26813,WBKD,medium_airport,5.032249928,118.3239975,45,AS,MY,MY-12,Lahad Datu,LDU
26814,WBKK,medium_airport,5.937210083,116.0510025,10,AS,MY,MY-12,Kota Kinabalu,BKI
26815,WBKL,medium_airport,5.300680161,115.25,101,AS,MY,MY-15,Labuan,LBU
26816,WBKS,medium_airport,5.900899887,118.0589981,46,AS,MY,MY-12,Sandakan,SDK
26817,WBKW,medium_airport,4.320159912,118.1279984,57,AS,MY,MY-12,Tawau,TWU
26818,WBMU,medium_airport,4.04832983,114.8050003,80,AS,MY,MY-13,Mulu,MZV
26819,WBSB,large_airport,4.944200039,114.9280014,73,AS,BN,BN-BM,Bandar Seri Begawan,BWN
26827,WIAT,medium_airport,-5.240556,105.175556,282,AS,ID,ID-LA,Bandar Lampung-Sumatra Island,TKG
26821,WIBB,medium_airport,0.460786015,101.4449997,102,AS,ID,ID-RI,Pekanbaru-Sumatra Island,PKU
26822,WIBD,medium_airport,1.609189987,101.4339981,55,AS,ID,ID-RI,Dumai-Sumatra Island,DUM
26824,WICC,medium_airport,-6.900629997,107.5759964,2436,AS,ID,ID-JB,Bandung-Java Island,BDO
26828,WIDD,medium_airport,1.121029973,104.1190033,126,AS,ID,ID-RI,Batam Island,BTH
26832,WIHH,medium_airport,-6.266610146,106.8909988,84,AS,ID,ID-JK,Jakarta,HLP
26833,WIHL,medium_airport,-7.645060062,109.0339966,69,AS,ID,ID-JT,Cilacap-Java Island,CXP
26835,WIII,large_airport,-6.12556982,106.6559982,34,AS,ID,ID-BT,Jakarta,CGK
26836,WIMB,medium_airport,1.166380048,97.70469666,20,AS,ID,ID-SU,Gunung Sitoli-Nias Island,GNS
26837,WIME,medium_airport,1.400099993,99.43049622,922,AS,ID,ID-SU,Padang Sidempuan-Sumatra Island,AEG
26838,WIMG,medium_airport,-0.874988973,100.3519974,9,AS,ID,ID-SB,Padang-Sumatra Island,PDG
26839,WIMM,medium_airport,3.558059931,98.67169952,114,AS,ID,ID-SU,Medan-Sumatra Island,MES
26843,WIOG,medium_airport,-0.348868996,111.7480011,123,AS,ID,ID-KB,Nanga Pinoh-Borneo Island,NPO
26844,WIOK,medium_airport,-1.816640019,109.9629974,46,AS,ID,ID-KB,Ketapang-Borneo Island,KTG
26846,WION,medium_airport,3.908710003,108.3880005,7,AS,ID,ID-RI,Ranai-Natuna Besar Island,NTX
26847,WIOO,medium_airport,-0.150711,109.4039993,10,AS,ID,ID-KB,Pontianak-Borneo Island,PNK
26848,WIOP,medium_airport,0.835578024,112.9369965,297,AS,ID,ID-KB,Putussibau-Borneo Island,PSU
26849,WIOS,medium_airport,0.063619003,111.4729996,98,AS,ID,ID-KB,Sintang-Borneo Island,SQG
26853,WIPL,medium_airport,-3.863699913,102.3389969,50,AS,ID,ID-BE,Bengkulu-Sumatra Island,BKS
26855,WIPP,medium_airport,-2.898250103,104.6999969,49,AS,ID,ID-SS,Palembang-Sumatra Island,PLM
26856,WIPQ,medium_airport,-3.286070108,103.8799973,184,AS,ID,ID-SS,Talang Gudang-Sumatra Island,PDO
26857,WIPR,medium_airport,-0.352807999,102.3349991,62,AS,ID,ID-RI,Rengat-Sumatra Island,RGT
26858,WIPT,medium_airport,-0.786916971,100.2809982,18,AS,ID,ID-SB,Ketaping/Padang-Sumatra Island,PDG
26860,WITL,medium_airport,5.069509983,97.25920105,28,AS,ID,ID-AC,Lhok Sukon-Sumatra Island,LSX
26862,WITT,medium_airport,5.523519993,95.42040253,65,AS,ID,ID-AC,Banda Aceh-Sumatra Island,BTJ
26864,WMBT,medium_airport,2.818180084,104.1600037,15,AS,MY,MY-06,Pulau Tioman,TOD
26866,WMKA,medium_airport,6.189670086,100.3980026,15,AS,MY,MY-02,Alor Satar,AOR
26867,WMKB,medium_airport,5.465919971,100.3909988,11,AS,MY,MY-07,Butterworth,BWH
26868,WMKC,medium_airport,6.16685009,102.2929993,16,AS,MY,MY-03,Kota Baharu,KBR
26869,WMKD,medium_airport,3.77538991,103.2089996,58,AS,MY,MY-06,Kuantan,KUA
26870,WMKE,medium_airport,4.537220001,103.427002,18,AS,MY,MY-11,Kerteh,KTE
26872,WMKI,medium_airport,4.567969799,101.0920029,130,AS,MY,MY-08,Ipoh,IPH
26873,WMKJ,medium_airport,1.641309977,103.6699982,135,AS,MY,MY-01,Senai,JHB
26874,WMKK,large_airport,2.745579958,101.7099991,69,AS,MY,MY-14,Kuala Lumpur,KUL
26875,WMKL,medium_airport,6.329730034,99.72869873,29,AS,MY,MY-02,Langkawi,LGK
26876,WMKM,medium_airport,2.263360024,102.2519989,35,AS,MY,MY-04,Malacca,MKZ
26877,WMKN,medium_airport,5.382639885,103.1029968,21,AS,MY,MY-11,Kuala Terengganu,TGG
26878,WMKP,medium_airport,5.297140121,100.2770004,11,AS,MY,MY-07,Penang,PEN
26879,WMSA,medium_airport,3.130579948,101.5490036,90,AS,MY,MY-10,Subang,SZB
26880,WPDB,medium_airport,-9.303310394,125.2870026,96,AS,TL,TL-CO,Suai,UAI
26881,WPDL,medium_airport,-8.54640007,125.526001,154,AS,TL,TL-DI,Dili,DIL
26882,WPEC,medium_airport,-8.489029884,126.401001,1771,AS,TL,TL-BA,Baucau,BCH
26884,WSAP,medium_airport,1.360419989,103.9100037,65,AS,SG,SG-04,,QPG
26885,WSAT,medium_airport,1.38725996,103.7089996,50,AS,SG,SG-05,,TGA
26886,WSSL,medium_airport,1.416949987,103.8679962,36,AS,SG,SG-02,Seletar,XSP
26887,WSSS,large_airport,1.350190043,103.9940033,22,AS,SG,SG-04,Singapore,SIN
5733,X-RPVB,closed,10.64249992,122.9300003,25,AS,PH,PH-NEC,Bacolod City,BCD
44867,X-TRPM,closed,16.75889969,-62.15639877,,NA,MS,MS-U-A,Plymouth,MNI
30591,XMUC,closed,48.13779831,11.69029999,,EU,DE,DE-BY,Munich,MUC
26888,YABA,medium_airport,-34.94329834,117.8089981,233,OC,AU,AU-WA,Albany,ALH
26890,YAPH,medium_airport,-23.64609909,146.5839996,1255,OC,AU,AU-QLD,,ABH
26891,YARA,medium_airport,-37.30939865,142.9889984,1008,OC,AU,AU-VIC,,ARY
26893,YARM,medium_airport,-30.52809906,151.6170044,3556,OC,AU,AU-NSW,Armidale,ARM
26895,YAYE,medium_airport,-25.18610001,130.9759979,1626,OC,AU,AU-NT,Ayers Rock,AYQ
26899,YBAR,medium_airport,-23.56529999,145.3070068,878,OC,AU,AU-QLD,Barcaldine,BCI
26900,YBAS,medium_airport,-23.80669975,133.9019928,1789,OC,AU,AU-NT,Alice Springs,ASP
26901,YBBN,large_airport,-27.38419914,153.1170044,13,OC,AU,AU-QLD,Brisbane,BNE
26902,YBCG,medium_airport,-28.1644001,153.5050049,21,OC,AU,AU-NSW,Gold Coast,OOL
26903,YBCK,medium_airport,-24.42779922,145.4290009,928,OC,AU,AU-QLD,Blackall,BKQ
26904,YBCS,medium_airport,-16.88579941,145.7550049,10,OC,AU,AU-QLD,Cairns,CNS
26905,YBCV,medium_airport,-26.41329956,146.2619934,1003,OC,AU,AU-QLD,Charleville,CTL
26907,YBDV,medium_airport,-25.89749908,139.3480072,159,OC,AU,AU-QLD,,BVI
26908,YBHI,medium_airport,-32.00139999,141.4720001,958,OC,AU,AU-NSW,Broken Hill,BHQ
26909,YBHM,medium_airport,-20.35810089,148.9519959,15,OC,AU,AU-QLD,Hamilton Island,HTI
26910,YBIE,medium_airport,-24.34609985,139.4600067,300,OC,AU,AU-QLD,,BEU
26912,YBKE,medium_airport,-30.03919983,145.9519958,352,OC,AU,AU-NSW,,BRK
26914,YBLA,medium_airport,-36.55189896,146.0070038,569,OC,AU,AU-VIC,,BLN
26917,YBMA,medium_airport,-20.66390038,139.4889984,1121,OC,AU,AU-QLD,Mount Isa,ISA
26918,YBMC,medium_airport,-26.60330009,153.0910034,15,OC,AU,AU-QLD,Maroochydore,MCY
26919,YBMK,medium_airport,-21.17169952,149.1799927,19,OC,AU,AU-QLD,Mackay,MKY
26920,YBNA,medium_airport,-28.83390045,153.5619965,7,OC,AU,AU-NSW,Ballina,BNK
26921,YBNS,medium_airport,-37.88750076,147.5679932,165,OC,AU,AU-VIC,,BSJ
26922,YBOK,medium_airport,-27.41139984,151.7350006,1335,OC,AU,AU-QLD,,OKY
26923,YBOU,medium_airport,-22.91329956,139.8999939,542,OC,AU,AU-QLD,,BQL
26924,YBPN,medium_airport,-20.49500084,148.552002,82,OC,AU,AU-QLD,Proserpine,PPP
26925,YBRK,medium_airport,-23.38190079,150.4750061,34,OC,AU,AU-QLD,Rockhampton,ROK
26927,YBRM,medium_airport,-17.94470024,122.2320023,56,OC,AU,AU-WA,Broome,BME
26928,YBRN,medium_airport,-34.62360001,143.5780029,210,OC,AU,AU-NSW,,BZD
26929,YBRW,medium_airport,-29.97389984,146.8170013,414,OC,AU,AU-NSW,,BWQ
26932,YBTH,medium_airport,-33.40940094,149.6519928,2435,OC,AU,AU-NSW,Bathurst,BHS
26933,YBTI,medium_airport,-11.76920033,130.6199951,67,OC,AU,AU-NT,,BRT
26934,YBTL,medium_airport,-19.25250053,146.7649994,18,OC,AU,AU-QLD,Townsville,TSV
26935,YBTR,medium_airport,-23.60309982,148.8070068,657,OC,AU,AU-QLD,,BLT
26936,YBUD,medium_airport,-24.90390015,152.3190002,107,OC,AU,AU-QLD,Bundaberg,BDB
26939,YBWP,medium_airport,-12.67860031,141.9250031,63,OC,AU,AU-QLD,Weipa,WEI
26941,YCAR,medium_airport,-24.88059998,113.6719971,13,OC,AU,AU-WA,,CVQ
26943,YCBA,medium_airport,-31.53829956,145.7940063,724,OC,AU,AU-NSW,,CAZ
26944,YCBB,medium_airport,-31.33250046,149.2669983,2117,OC,AU,AU-NSW,,COJ
26946,YCBP,medium_airport,-29.04000092,134.720993,740,OC,AU,AU-SA,,CPD
26947,YCCA,medium_airport,-26.77499962,150.6170044,1028,OC,AU,AU-QLD,,CCL
26948,YCCY,medium_airport,-20.66860008,140.5039978,616,OC,AU,AU-QLD,Cloncurry,CNJ
26950,YCDU,medium_airport,-32.13059998,133.7100067,77,OC,AU,AU-SA,,CED
26951,YCEE,medium_airport,-33.70970154,136.5050049,589,OC,AU,AU-SA,,CVC
26954,YCIN,medium_airport,-17.58139992,123.8280029,300,OC,AU,AU-WA,,DCN
26955,YCKN,medium_airport,-15.44470024,145.1840057,26,OC,AU,AU-QLD,,CTN
26956,YCMT,medium_airport,-22.7730999,147.6210022,908,OC,AU,AU-QLD,,CMQ
26957,YCMU,medium_airport,-28.03000069,145.621994,630,OC,AU,AU-QLD,,CMA
26959,YCNM,medium_airport,-30.98329926,148.3760071,604,OC,AU,AU-NSW,,CNB
26961,YCOE,medium_airport,-13.76080036,143.1139984,532,OC,AU,AU-QLD,,CUQ
26962,YCOM,medium_airport,-36.30059814,148.973999,3088,OC,AU,AU-NSW,Cooma,OOM
26963,YCOR,medium_airport,-35.99470139,146.3569946,469,OC,AU,AU-NSW,,CWW
26964,YCRG,medium_airport,-36.18280029,147.8880005,963,OC,AU,AU-VIC,,CYG
26965,YCTM,medium_airport,-34.62390137,148.0279999,1110,OC,AU,AU-NSW,,CMD
26968,YCWR,medium_airport,-33.84469986,148.6490021,966,OC,AU,AU-NSW,,CWT
26970,YDBI,medium_airport,-28.5916996,148.2169952,567,OC,AU,AU-QLD,,DRN
26971,YDBY,medium_airport,-17.37000084,123.6610031,24,OC,AU,AU-WA,,DRB
26975,YDPO,medium_airport,-41.16970062,146.4299927,33,OC,AU,AU-TAS,Devonport,DPO
26976,YDYS,medium_airport,-22.62220001,148.3639984,670,OC,AU,AU-QLD,,DYA
26979,YECH,medium_airport,-36.15719986,144.7619934,323,OC,AU,AU-VIC,,ECH
26980,YELD,medium_airport,-12.01939964,135.5709991,101,OC,AU,AU-NT,Elcho Island,ELC
26981,YEML,medium_airport,-23.56749916,148.1790009,624,OC,AU,AU-QLD,Emerald,EMD
26982,YESP,medium_airport,-33.68439865,121.822998,470,OC,AU,AU-WA,,EPR
26984,YFBS,medium_airport,-33.36360168,147.9349976,760,OC,AU,AU-NSW,"Forbes,",FRB
26985,YFRT,medium_airport,-30.83810043,128.1150055,511,OC,AU,AU-WA,,FOS
26986,YFTZ,medium_airport,-18.18190002,125.5589981,368,OC,AU,AU-WA,,FIZ
26989,YGDH,medium_airport,-30.96109962,150.2510071,863,OC,AU,AU-NSW,,GUH
26991,YGEL,medium_airport,-28.79610062,114.7070007,121,OC,AU,AU-WA,,GET
26992,YGFN,medium_airport,-29.75939941,153.0299988,110,OC,AU,AU-NSW,,GFN
26994,YGLA,medium_airport,-23.86969948,151.2230072,64,OC,AU,AU-QLD,Gladstone,GLT
26995,YGLB,medium_airport,-34.81029892,149.7259979,2141,OC,AU,AU-NSW,,GUL
26996,YGLI,medium_airport,-29.67499924,151.6889954,3433,OC,AU,AU-NSW,,GLI
26997,YGPT,medium_airport,-11.40250015,130.4219971,90,OC,AU,AU-NT,,GPN
