"_time","Down_time _mins","H_W problem","INCIDENT_DATE_KEY","INCIDENT_FC_KEY","Incident_Day","Incident_Day Type","Incident_Month","Incident_Quarter","Incident_Region","Incident_Town","Incident_Week","Incident_Weekday","Incident_Year","Incident_YearQuarter",LAT,LON,Latitude,Longitude,"New Duplicate Incident","New Ticket",No,PostCode,"PostCode_2","Reviewed_main_category","Reviewed_sub_category","SW_Reviewed_main_category","SW_Reviewed_sub_category",StreetName,"TERMINAL_ID","Ticket Down time","Ticket Start time","Ticket Stop time","Ticket_R2","Total Down","bay_BKK_UPC","bay_device_priority","bay_region","bay_type_of_device","bay_vault_code","closed_dtimestamp","component_profile","device_id","fault_id","fault_text","first_line_service_profile","incident_id",latitude,longitude,"model_number","opened_dtimestamp",postcode,"second_line_service_profile","ticket_id","type_location"
"2019-12-19T08:27:22.000+0000","0.66667679697275",Network,41627,1254R,19,"Working Day",Dec,Q4,"Greater London",Wandsworth,51,Thu,2019,"2019-Q4","51.4603463","-0.2150016","51.4603463","-0.2150016","1st_level",,,"SW15 2SH",2SH,Network,"1st_level",Network,"1st_level","172 Upper Richmond Road, Putney",S1A1254R,"0.66667679697275","12/19/2019 8:27:22 AM","12/19/2019 8:28:03 AM",,"0.00046296999789774",BKK,"High Priority",M305,"R-ATM",700,"41627.3528125",Diebold,S1A1254R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13564160,"51.4603463","-0.2150016","OPTEVA 378","41627.35234953",SW15,"Diebold_BKK_SLM",101636361,Branch
"2019-12-19T08:18:51.000+0000","1.6166592075024",Network,41627,1252R,19,"Working Day",Dec,Q4,"Greater London",Poplar,51,Thu,2019,"2019-Q4","51.5029717","-0.0186075","51.5029717","-0.0186075","1st_level",,,"E14 5NY",5NY,Network,"1st_level",Network,"1st_level","Unit 14 Jubilee Place, Canary Wharf",S1A1252R,"1.6166592075024","12/19/2019 8:18:51 AM","12/19/2019 8:20:27 AM",,"0.00112268000521",BKK,"High Priority",M304,"R-ATM",700,"41627.34754629",Diebold,S1A1252R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13564132,"51.5029717","-0.0186075","OPTEVA 378","41627.34642361",E14,"Diebold_BKK_SLM",101636340,Branch
"2019-12-19T08:09:00.000+0000","1.4500080083963",Network,41627,1236R,19,"Working Day",Dec,Q4,"Greater London","Camden Town",51,Thu,2019,"2019-Q4","51.5394101","-0.1426694","51.5394101","-0.1426694","1st_level",,,"NW1 8QL",8QL,Network,"1st_level",Network,"1st_level","176 Camden High Street, Camden",S1A1236R,"1.4500080083963","12/19/2019 8:09:00 AM","12/19/2019 8:10:28 AM",,"0.0010069500058307",BKK,"High Priority",M305,"R-ATM",700,"41627.34060185",Diebold,S1A1236R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13564090,"51.5394101","-0.1426694","OPTEVA 378","41627.3395949",NW1,"Diebold_BKK_SLM",101636307,Branch
"2019-12-19T08:06:40.000+0000","4.7333376039751",Others,41627,1294R,19,"Working Day",Dec,Q4,"Greater London",Barnet,51,Thu,2019,"2019-Q4","51.6156251","-0.1769822","51.6156251","-0.1769822","New m/c and New ticket",101636297,1047,"N12 8JX",8JX,Others,"Device_info",Others,"Device_info","789 High Road, North Finchley",S1A1294R,"4.7333376039751","12/19/2019 8:06:40 AM","12/19/2019 8:11:25 AM",101636297,"0.0032870400027605",BKK,"High Priority","RAMA 3","R-ATM",700,"41627.34126157",Omron,S1A1294R,110,"The ATM changed mode to Supervisor.","Brinks_BKK_FLM",13564076,"51.6156251","-0.1769822","ADM1.5","41627.33797453",N12,"IBM_BKK_SLM",101636297,Branch
"2019-12-19T07:13:10.000+0000","2.2000031964853",Network,41627,1091R,19,"Working Day",Dec,Q4,"Greater London",Wandsworth,51,Thu,2019,"2019-Q4","51.4449407","-0.1513132","51.4449407","-0.1513132","1st_level",,,"SW12 9AS",9AS,Network,"1st_level",Network,"1st_level","117 Balham High Road, Balham",S1A1091R,"2.2000031964853","12/19/2019 7:13:10 AM","12/19/2019 7:15:22 AM",,"0.0015277799975593",BKK,"High Priority",M202,"R-ATM",700,"41627.30233796",Diebold,S1A1091R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13563927,"51.4449407","-0.1513132","OPTEVA 378","41627.30081018",SW12,"Diebold_BKK_SLM",101636185,Branch
"2019-12-19T06:18:45.000+0000","5.0499935948756",Others,41627,1217R,19,"Working Day",Dec,Q4,"City of London",,51,Thu,2019,"2019-Q4","51.5120537","-0.079749","51.5120537","-0.079749","New ticket",101636093,499,"EC3M 4BA",4BA,Others,"Device_info",Others,"Device_info","60 Fenchurch Street",S1A1217R,"5.0499935948756","12/19/2019 6:18:45 AM","12/19/2019 6:23:47 AM",101636093,"0.0035069399964414",BKK,"High Priority",M206,"R-ATM",700,"41627.26652777",Diebold,S1A1217R,110,"The ATM changed mode to Supervisor.","Brinks_BKK_FLM",13563807,"51.5120537","-0.079749","OPTEVA 378","41627.26302083",EC3M,"Diebold_BKK_SLM",101636093,Branch
"2019-12-19T06:14:10.000+0000","1.9166688015684",Network,41627,1293R,19,"Working Day",Dec,Q4,"City of London",,51,Thu,2019,"2019-Q4","51.5129186","-0.0919702","51.5129186","-0.0919702","1st_level",,,"EC4N 4TR",4TR,Network,"1st_level",Network,"1st_level","60 Queen Victoria Street",S1A1293R,"1.9166688015684","12/19/2019 6:14:10 AM","12/19/2019 6:16:05 AM",,"0.0013310200010892",BKK,"High Priority",M301,"R-ATM",700,"41627.26116898",Diebold,S1A1293R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13563798,"51.5129186","-0.0919702","OPTEVA 378","41627.25983796",EC4N,"Diebold_BKK_SLM",101636085,Branch
"2019-12-19T05:10:57.000+0000","6.7666607990395",Others,41627,1234R,19,"Working Day",Dec,Q4,"Greater London",Wandsworth,51,Thu,2019,"2019-Q4","51.427917","-0.1686517","51.427917","-0.1686517","New m/c and New ticket",101635974,601,"SW17 0RN",0RN,Others,"Device_info",Others,"Device_info","56 Tooting High Street, Tooting",S1A1234R,"6.7666607990395","12/19/2019 5:10:57 AM","12/19/2019 5:17:43 AM",101635974,"0.004699069999333",BKK,"High Priority",M102,"R-ATM",700,"41627.22063657",Diebold,S1A1234R,110,"The ATM changed mode to Supervisor.","G4S_BKK_FLM",13563669,"51.427917","-0.1686517","OPTEVA 378","41627.2159375",SW17,"Diebold_BKK_SLM",101635974,Branch
"2019-12-19T05:07:46.000+0000","6.3333359977696",Others,41627,1431R,19,"Working Day",Dec,Q4,"City of London",,51,Thu,2019,"2019-Q4","51.5137482","-0.0844692","51.5137482","-0.0844692","New ticket",101635966,1171,"EC2N 3AQ",3AQ,Others,"Device_info",Others,"Device_info","1 Bishopsgate",S1A1431R,"6.3333359977696","12/19/2019 5:07:46 AM","12/19/2019 5:14:06 AM",101635966,"0.0043981499984511",BKK,Standard,M206,"R-ATM",700,"41627.218125",Omron,S1A1431R,110,"The ATM changed mode to Supervisor.","Brinks_BKK_FLM",13563660,"51.5137482","-0.0844692","ADM1.5","41627.21372685",EC2N,"IBM_BKK_SLM",101635966,Branch
"2019-12-19T04:59:26.000+0000","10.516665594187",Others,41627,1222R,19,"Working Day",Dec,Q4,"Greater London",Merton,51,Thu,2019,"2019-Q4","51.421414","-0.2072315","51.421414","-0.2072315","New m/c and New ticket",101635953,529,"SW19 7NF",7NF,Others,"Device_info",Others,"Device_info","5 Wimbledon Hill Road, Wimbledon",S1A1222R,"10.516665594187","12/19/2019 4:59:26 AM","12/19/2019 5:09:57 AM",101635953,"0.0073032399959629",BKK,"High Priority",M301,"R-ATM",700,"41627.21524305",Diebold,S1A1222R,110,"The ATM changed mode to Supervisor.","G4S_BKK_FLM",13563646,"51.421414","-0.2072315","OPTEVA 378","41627.20793981",SW19,"Diebold_BKK_SLM",101635953,Branch
"2019-12-19T04:46:15.000+0000","180.75000959449",Network,41627,1061R,19,"Working Day",Dec,Q4,"Greater London",Poplar,51,Thu,2019,"2019-Q4","51.4921822","-0.0241566","51.4921822","-0.0241566","New ticket",101634935,161,"E14 5AH",5AH,Network,"Network_Disconnect",Network,"Network_Disconnect","Unit 8, Canary Wharf",S1A1061R,"180.75000959449","12/19/2019 4:46:15 AM","12/19/2019 7:47:01 AM","101634935-161","0.12552083999617",BKK,"High Priority",M206,"R-ATM",700,"41627.32431713",Omron,S1A1061R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",23563619,"51.4921822","-0.0241566",ADM2,"41627.19879629",E14,"IBM_BKK_SLM",101634935,Branch
"2019-12-19T04:37:45.000+0000","10.916668799473",Others,41627,1256R,19,"Working Day",Dec,Q4,"Greater London",Wandsworth,51,Thu,2019,"2019-Q4","51.427917","-0.1686517","51.427917","-0.1686517","New ticket",101635921,763,"SW17 0RN",0RN,Others,"Device_info",Others,"Device_info","56 Tooting High Street, Tooting",S1A1256R,"10.916668799473","12/19/2019 4:37:45 AM","12/19/2019 4:48:40 AM",101635921,"0.007581019999634",BKK,"High Priority",M303,"R-ATM",700,"41627.20047453",Diebold,S1A1256R,110,"The ATM changed mode to Supervisor.","Brinks_BKK_FLM",13563607,"51.427917","-0.1686517","OPTEVA 378","41627.19289351",SW17,"Diebold_BKK_SLM",101635921,Branch
"2019-12-19T04:06:42.000+0000","1.1000015982427",Others,41627,1432R,19,"Working Day",Dec,Q4,Westminster,,51,Thu,2019,"2019-Q4","51.5067734","-0.1431564","51.5067734","-0.1431564","New ticket",101635867,1177,"W1J 8EU",8EU,Others,"Device_info",Others,"Device_info","79 Piccadilly",S1A1432R,"6.2166671978775","12/19/2019 4:06:42 AM","12/19/2019 4:12:55 AM",101635867,"0.0043171299985261",BKK,Standard,M206,"R-ATM",700,"41627.17208333",Omron,S1A1432R,110,"The ATM changed mode to Supervisor.","Brinks_BKK_FLM",13563552,"51.5067734","-0.1431564","ADM1.5","41627.17131944",W1J,"IBM_BKK_SLM",101635867,Branch
"2019-12-19T03:54:42.000+0000","532.35000000335",Hardware,41627,1055R,19,"Working Day",Dec,Q4,"Greater London",Kensington,51,Thu,2019,"2019-Q4","51.4994271","-0.1643685","51.4994271","-0.1643685","New ticket",101635847,101,"SW3 1JJ",1JJ,Hardware,"Depositor_Fault",Hardware,"Depositor_Fault","102 Brompton Road, Knightsbridge",S1A1055R,"533.83332959726","12/19/2019 3:54:42 AM","12/19/2019 12:48:32 PM",101635847,"0.37071758999809",BKK,"High Priority",M202,"R-ATM",700,"41627.53267361",Omron,S1A1055R,178,"Terminal closed Casset,CardR,Depos,Trap,or Present not available","Brinks_BKK_FLM",13563528,"51.4994271","-0.1643685",ADM2,"41627.16298611",SW3,"IBM_BKK_SLM",101635847,Branch
"2019-12-19T03:06:45.000+0000","0.36666720290668",Others,41627,1252R,19,"Working Day",Dec,Q4,"Greater London",Poplar,51,Thu,2019,"2019-Q4","51.5029717","-0.0186075","51.5029717","-0.0186075","New ticket",101635769,743,"E14 5NY",5NY,Others,"Device_info",Others,"Device_info","Unit 14 Jubilee Place, Canary Wharf",S1A1252R,"0.36666720290668","12/19/2019 3:06:45 AM","12/19/2019 3:07:07 AM",101635769,"0.00025463000201853",BKK,"High Priority",M304,"R-ATM",700,"41627.12994213",Diebold,S1A1252R,110,"The ATM changed mode to Supervisor.","Brinks_BKK_FLM",13563444,"51.5029717","-0.0186075","OPTEVA 378","41627.1296875",E14,"Diebold_BKK_SLM",101635769,Branch
"2019-12-19T02:54:19.000+0000","1.2666672037449",Network,41627,1296R,19,"Working Day",Dec,Q4,Westminster,,51,Thu,2019,"2019-Q4","51.5117678","-0.1315131","51.5117678","-0.1315131","1st_level",,,"W1D 6HB",6HB,Network,"1st_level",Network,"1st_level","17 Gerrard Street",S1A1296R,"1.2666672037449","12/19/2019 2:54:19 AM","12/19/2019 2:55:35 AM",,"0.00087963000260061",BKK,"High Priority",M206,"R-ATM",700,"41627.12193287",Omron,S1A1296R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13563429,"51.5117678","-0.1315131","ADM1.5","41627.12105324",W1D,"IBM_BKK_SLM",101635755,Branch
"2019-12-19T02:50:41.000+0000","5.3000064042863",Others,41627,1081R,19,"Working Day",Dec,Q4,"Greater London","Camden Town",51,Thu,2019,"2019-Q4","51.5224176","-0.1576377","51.5224176","-0.1576377","New m/c and New ticket",101635749,305,"NW1 5RU",5RU,Others,"Device_info",Others,"Device_info","186 Baker Street",S1A1081R,"5.3000064042863","12/19/2019 2:50:41 AM","12/19/2019 2:56:00 AM",101635749,"0.0036805600029766",BKK,"High Priority",M201,"R-ATM",700,"41627.12222222",Diebold,S1A1081R,110,"The ATM changed mode to Supervisor.","Brinks_BKK_FLM",13563422,"51.5224176","-0.1576377","OPTEVA 378","41627.11854166",NW1,"Diebold_BKK_SLM",101635749,Branch
"2019-12-19T02:05:26.000+0000","0.90000000083819",Others,41627,1233R,19,"Working Day",Dec,Q4,"Greater London","East Ham",51,Thu,2019,"2019-Q4","51.5367167","0.0523715","51.5367167","0.0523715","New m/c and New ticket",101635672,598,"E6 2HX",2HX,Others,"Device_info",Others,"Device_info","118 High Street North, East Ham",S1A1233R,"0.90000000083819","12/19/2019 2:05:26 AM","12/19/2019 2:06:20 AM",101635672,"0.00062500000058208",BKK,"High Priority",M201,"R-ATM",700,"41627.08773148",Diebold,S1A1233R,110,"The ATM changed mode to Supervisor.","Brinks_BKK_FLM",13563332,"51.5367167","0.0523715","OPTEVA 378","41627.08710648",E6,"Diebold_BKK_SLM",101635672,Branch
"2019-12-19T01:20:34.000+0000","6.3166752050165",Network,41627,1271R,19,"Working Day",Dec,Q4,"City of London",,51,Thu,2019,"2019-Q4","51.514204","-0.1084838","51.514204","-0.1084838","1st_level",,,"EC4A 2DY",2DY,Power,"Power_Fail",Network,"Power_Fail","165 Fleet Street",S1A1271R,"6.3166752050165","12/19/2019 1:20:34 AM","12/19/2019 1:26:54 AM",,"0.0043865800034837",BKK,"High Priority",M101,"R-ATM",299,"41627.06034722",Diebold,S1A1271R,18,"Power failure reported , Entering Service initiated","G4S_BKK_FLM",13563244,"51.514204","-0.1084838","OPTEVA 378","41627.05596064",EC4A,"Diebold_BKK_SLM",101635502,Branch
"2019-12-19T01:14:16.000+0000","1.4499936020002",Network,41627,1062R,19,"Working Day",Dec,Q4,"Greater London",Kensington,51,Thu,2019,"2019-Q4","51.5015745","-0.1916373","51.5015745","-0.1916373","1st_level",,,"W8 4SH",4SH,Power,"Power_Fail",Network,"Power_Fail","94 Kensington High Street, Kensington",S1A1062R,"1.4499936020002","12/19/2019 1:14:16 AM","12/19/2019 1:15:42 AM",,"0.001006940001389",BKK,"High Priority",M101,"R-ATM",299,"41627.05258101",Omron,S1A1062R,18,"Power failure reported , Entering Service initiated","G4S_BKK_FLM",13563224,"51.5015745","-0.1916373",ADM2,"41627.05157407",W8,"Diebold_BKK_SLM",101635504,Branch
"2019-12-19T00:50:32.000+0000","230.1000047964",Network,41627,1061R,19,"Working Day",Dec,Q4,"Greater London",Poplar,51,Thu,2019,"2019-Q4","51.4921822","-0.0241566","51.4921822","-0.0241566","New ticket",101634935,160,"E14 5AH",5AH,Network,"Network_Disconnect",Network,"Network_Disconnect","Unit 8, Canary Wharf",S1A1061R,"230.1000047964","12/19/2019 12:50:32 AM","12/19/2019 4:40:39 AM","101634935-160","0.1597916699975",BKK,"High Priority",M206,"R-ATM",700,"41627.19489583",Omron,S1A1061R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",23563195,"51.4921822","-0.0241566",ADM2,"41627.03510416",E14,"IBM_BKK_SLM",101634935,Branch
"2019-12-19T00:34:42.000+0000","1.6666703985538",Network,41627,1248R,19,"Working Day",Dec,Q4,"City of London",,51,Thu,2019,"2019-Q4","51.516105","-0.083957","51.516105","-0.083957","1st_level",,,"EC2N 1BG",1BG,Network,"1st_level",Network,"1st_level","100 Old Broad Street",S1A1248R,"1.6666703985538","12/19/2019 12:34:42 AM","12/19/2019 12:36:23 AM",,"0.0011574099989957",BKK,"High Priority",M202,"R-ATM",700,"41627.0252662",Diebold,S1A1248R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13563173,"51.516105","-0.083957","OPTEVA 378","41627.02410879",EC2N,"Diebold_BKK_SLM",101635538,"Office Building/ Company"
"2019-12-19T00:32:32.000+0000","3.1000031973235",Network,41627,1061R,19,"Working Day",Dec,Q4,"Greater London",Poplar,51,Thu,2019,"2019-Q4","51.4921822","-0.0241566","51.4921822","-0.0241566","1st_level",,,"E14 5AH",5AH,Network,"1st_level",Network,"1st_level","Unit 8, Canary Wharf",S1A1061R,"3.1000031973235","12/19/2019 12:32:32 AM","12/19/2019 12:35:39 AM",,"0.0021527799981413",BKK,"High Priority",M206,"R-ATM",700,"41627.02475694",Omron,S1A1061R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13563171,"51.4921822","-0.0241566",ADM2,"41627.02260416",E14,"IBM_BKK_SLM",101634935,Branch
"2019-12-19T00:11:28.000+0000","75.433334402042",Network,41627,1271R,19,"Working Day",Dec,Q4,"City of London",,51,Thu,2019,"2019-Q4","51.514204","-0.1084838","51.514204","-0.1084838","1st_level",,,"EC4A 2DY",2DY,Network,"1st_level",Network,"1st_level","165 Fleet Street",S1A1271R,"75.433334402042","12/19/2019 12:11:28 AM","12/19/2019 1:26:54 AM",,"0.052384260001418",BKK,"High Priority",M101,"R-ATM",299,"41627.06034722",Diebold,S1A1271R,109,"The ATM changed mode to Off-Line.","G4S_BKK_FLM",13563132,"51.514204","-0.1084838","OPTEVA 378","41627.00796296",EC4A,"Diebold_BKK_SLM",101635502,Branch
"2019-12-19T00:11:28.000+0000","64.249992000405",Network,41627,1062R,19,"Working Day",Dec,Q4,"Greater London",Kensington,51,Thu,2019,"2019-Q4","51.5015745","-0.1916373","51.5015745","-0.1916373","1st_level",,,"W8 4SH",4SH,Network,"1st_level",Network,"1st_level","94 Kensington High Street, Kensington",S1A1062R,"64.249992000405","12/19/2019 12:11:28 AM","12/19/2019 1:15:42 AM",,"0.044618050000281",BKK,"High Priority",M101,"R-ATM",299,"41627.05258101",Omron,S1A1062R,109,"The ATM changed mode to Off-Line.","G4S_BKK_FLM",13563134,"51.5015745","-0.1916373",ADM2,"41627.00796296",W8,"Diebold_BKK_SLM",101635504,Branch
"2019-12-18T23:44:48.000+0000","1.9500048039481",Network,41626,1271R,18,"Working Day",Dec,Q4,"City of London",,51,Wed,2019,"2019-Q4","51.514204","-0.1084838","51.514204","-0.1084838","1st_level",,,"EC4A 2DY",2DY,Network,"1st_level",Network,"1st_level","165 Fleet Street",S1A1271R,"1.9500048039481","12/18/2019 11:44:48 PM","12/18/2019 11:46:45 PM",,"0.0013541700027417",BKK,"High Priority",M101,"R-ATM",299,"41626.99079861",Diebold,S1A1271R,109,"The ATM changed mode to Off-Line.","G4S_BKK_FLM",13563075,"51.514204","-0.1084838","OPTEVA 378","41626.98944444",EC4A,"Diebold_BKK_SLM",101635454,Branch
"2019-12-18T23:44:48.000+0000","1.716667204164",Network,41626,1062R,18,"Working Day",Dec,Q4,"Greater London",Kensington,51,Wed,2019,"2019-Q4","51.5015745","-0.1916373","51.5015745","-0.1916373","1st_level",,,"W8 4SH",4SH,Network,"1st_level",Network,"1st_level","94 Kensington High Street, Kensington",S1A1062R,"1.716667204164","12/18/2019 11:44:48 PM","12/18/2019 11:46:31 PM",,"0.0011921300028916",BKK,"High Priority",M101,"R-ATM",299,"41626.99063657",Omron,S1A1062R,109,"The ATM changed mode to Off-Line.","G4S_BKK_FLM",13563073,"51.5015745","-0.1916373",ADM2,"41626.98944444",W8,"Diebold_BKK_SLM",101635452,Branch
"2019-12-18T21:05:30.000+0000","125.63333279919",Hardware,41626,1439R,18,"Working Day",Dec,Q4,"City of London",,51,Wed,2019,"2019-Q4","51.5195383","-0.0870689","51.5195383","-0.0870689","New m/c and New ticket",101635147,1229,"EC2M 2UP",2UP,Hardware,"Cash_Jam",Hardware,"Cash_Jam","The Helicon, 1 South Place",S1A1439R,"125.85000960622","12/18/2019 9:05:30 PM","12/18/2019 11:11:22 PM",101635147,"0.087395840004319",BKK,Standard,M101,"R-ATM",700,"41626.96607638",Omron,S1A1439R,178,"Terminal closed Casset,CardR,Depos,Trap,or Present not available","G4S_BKK_FLM",13562698,"51.5195383","-0.0870689","ADM1.5","41626.87883101",EC2M,"IBM_BKK_SLM",101635147,Branch
"2019-12-18T20:07:04.000+0000","1.716667204164",Network,41626,1054R,18,"Working Day",Dec,Q4,"Greater London",Paddington,51,Wed,2019,"2019-Q4","51.518865","-0.169429","51.518865","-0.169429","1st_level",,,"W2 1NJ",1NJ,Network,"1st_level",Network,"1st_level","15-17 Praed Street,Paddington,London",S1A1054R,"1.716667204164","12/18/2019 8:07:04 PM","12/18/2019 8:08:47 PM",,"0.0011921300028916",BKK,"High Priority",M102,"R-ATM",700,"41626.83943287",Omron,S1A1054R,109,"The ATM changed mode to Off-Line.","G4S_BKK_FLM",13562570,"51.518865","-0.169429",ADM2,"41626.83824074",W2,"IBM_BKK_SLM",101635044,Branch
"2019-12-18T20:06:35.000+0000","2.1833424037322",Network,41626,1054R,18,"Working Day",Dec,Q4,"Greater London",Paddington,51,Wed,2019,"2019-Q4","51.518865","-0.169429","51.518865","-0.169429","1st_level",,,"W2 1NJ",1NJ,Power,"Power_Fail",Network,"Power_Fail","15-17 Praed Street,Paddington,London",S1A1054R,"2.1833424037322","12/18/2019 8:06:35 PM","12/18/2019 8:08:47 PM",,"0.0015162100025918",BKK,"High Priority",M102,"R-ATM",700,"41626.83943287",Omron,S1A1054R,18,"Power failure reported , Entering Service initiated","G4S_BKK_FLM",13562566,"51.518865","-0.169429",ADM2,"41626.83791666",W2,"IBM_BKK_SLM",101635044,Branch
"2019-12-18T19:59:26.000+0000","802.01666880283",Network,41627,1051R,19,"Working Day",Dec,Q4,"Greater London","Camden Town",51,Thu,2019,"2019-Q4","51.5296392","-0.1239574","51.5296392","-0.1239574","New ticket",101635039,7,"NW1 2ST",2ST,Network,"Power_Fail",Network,"Power_Fail","31 Euston Road",S1A1051R,"806.98334400659","12/18/2019 7:59:26 PM","12/19/2019 9:26:26 AM",101635039,"0.56040510000457",BKK,"High Priority","RAMA 3","R-ATM",700,"41627.3899074",Omron,S1A1051R,18,"Power failure reported , Entering Service initiated","Brinks_BKK_FLM",23562560,"51.5296392","-0.1239574",ADM2,"41626.83295138",NW1,"IBM_BKK_SLM",101635039,Branch
"2019-12-18T19:26:08.000+0000","1.900007998338",Network,41626,1254R,18,"Working Day",Dec,Q4,"Greater London",Wandsworth,51,Wed,2019,"2019-Q4","51.4603463","-0.2150016","51.4603463","-0.2150016","1st_level",,,"SW15 2SH",2SH,Network,"1st_level",Network,"1st_level","172 Upper Richmond Road, Putney",S1A1254R,"1.900007998338","12/18/2019 7:26:08 PM","12/18/2019 7:28:03 PM",,"0.0013194499988458",BKK,"High Priority",M305,"R-ATM",700,"41626.81114583",Diebold,S1A1254R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13562462,"51.4603463","-0.2150016","OPTEVA 378","41626.80982638",SW15,"Diebold_BKK_SLM",101634973,Branch
"2019-12-18T19:06:37.000+0000","239.3833391997",Network,41626,1061R,18,"Working Day",Dec,Q4,"Greater London",Poplar,51,Wed,2019,"2019-Q4","51.4921822","-0.0241566","51.4921822","-0.0241566","New ticket",101634935,159,"E14 5AH",5AH,Network,"Network_Disconnect",Network,"Network_Disconnect","Unit 8, Canary Wharf",S1A1061R,"239.3833391997","12/18/2019 7:06:37 PM","12/18/2019 11:06:01 PM",101634935,"0.16623842999979",BKK,"High Priority",M206,"R-ATM",700,"41626.96251157",Omron,S1A1061R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",23562412,"51.4921822","-0.0241566",ADM2,"41626.79627314",E14,"IBM_BKK_SLM",101634935,Branch
"2019-12-18T18:53:36.000+0000","2.3833295947406",Network,41626,1236R,18,"Working Day",Dec,Q4,"Greater London","Camden Town",51,Wed,2019,"2019-Q4","51.5394101","-0.1426694","51.5394101","-0.1426694","1st_level",,,"NW1 8QL",8QL,Network,"1st_level",Network,"1st_level","176 Camden High Street, Camden",S1A1236R,"2.3833295947406","12/18/2019 6:53:36 PM","12/18/2019 6:55:59 PM",,"0.0016550899963477",BKK,"High Priority",M305,"R-ATM",700,"41626.78887731",Diebold,S1A1236R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13562382,"51.5394101","-0.1426694","OPTEVA 378","41626.78722222",NW1,"Diebold_BKK_SLM",101634912,Branch
