Policy ID, Policy, Description, Recommendation, CQL, URL
AZURE_000005, SQLServers without appropriate AuditActionGroups,"The SQL Server Audit feature enables you to audit server-level and database-level groups of events and individual events. It is recommended to have AuditActionGroup with at least 3 groups -  SUCCESSFUL_DATABASE_AUTHENTICATION_GROUP, FAILED_DATABASE_AUTHENTICATION_GROUP & BATCH_COMPLETED_GROUP."," There is NO support to configure the AuditActionGroup from Azure Console. It should ideally be set by default to include SUCCESSFUL_DATABASE_AUTHENTICATION_GROUP, FAILED_DATABASE_AUTHENTICATION_GROUP, BATCH_COMPLETED_GROUP"," SQLServer should have auditActionAndGroups contain ('SUCCESSFUL_DATABASE_AUTHENTICATION_GROUP', 'FAILED_DATABASE_AUTHENTICATION_GROUP', 'BATCH_COMPLETED_GROUP')",https://docs.microsoft.com/en-us/sql/relational-databases/security/auditing/sql-server-audit-action-groups-and-actions?view=sql-server-2017#database-level-audit-action-groups
AZURE_000006,SQLServers without audit retention greated than 90 days,"Audit logs provide detailed information regarding threats, vulnerabilities, and anomalies in data access patterns. It is best practice to set ""Audit Retention"" greater than 90 days.","Login into Azure Portal https://portal.azure.com. Navigate to ""SQL servers."". For each SQL server, click on ""Auditing. Select ""Storage details."". Ensure ""Retention (Days)"" is greater than 90 days",SQLServer should have auditRetentionDays>90,https://docs.microsoft.com/en-us/azure/sql-database/sql-database-auditing#subheading-2
AZURE_000007, SQLServers without Advanced Data Security,"Advanced data security (ADS) provides a set of advanced SQL security capabilities. It is recommended to set SQL ADS to ON to take benefits of vulnerability assessment, and superior threat protection."," Login into Azure Portal https://portal.azure.com. Navigate to ""SQL servers. For each SQL server, click on ""Advanced Data Security."". Ensure ""ADVANCED DATA SECURITY"" is set to ON", SQLServer should have securityAlertPolicies with [state='Enabled'], https://docs.microsoft.com/en-us/azure/sql-database/sql-database-advanced-data-security
AZURE_000008, SQLServers without ALL types of Threat Detections,"Advanced Threat Protection enables customers to detect and respond to potential threats as they occur by providing security alerts on anomalous activities. It is a best practice to configure advanced threat protection for ALL types to receive an alert upon suspicious database activities, potential vulnerabilities, SQL injection attacks, anomalous database access, and queries patterns."," Login into Azure Portal https://portal.azure.com. Navigate to ""SQL servers."". For each SQL server, click on ""Advanced Data Security."". Ensure ""ADVANCED DATA SECURITY"" is set to ON. Under ""ADVANCED THREAT PROTECTION SETTINGS"", ensure ""Advanced Threat Protection types"" is set to ALL", SQLServer should have securityAlertPolicies with [state='Enabled' AND disabledAlerts isEmpty()], https://docs.microsoft.com/en-us/azure/sql-database/sql-database-advanced-data-security
AZURE_000009, SQLServers configured without email configurations to receive alerts on Advanced Data security,It is recommended to configure email addresses to receive alerts on anomalous activities on SQL servers. It will ensure the detection of unusual events as soon as they occur and helps in taking necessary mitigation steps to reduce the risk.," Login into Azure Portal https://portal.azure.com. Navigate to ""SQL servers."". For each SQL server, click on ""Advanced Data Security."". Ensure ""ADVANCED DATA SECURITY"" is set to ON. Under ""ADVANCED THREAT PROTECTION SETTINGS"", ensure that ""Send alerts to"" is configured with appropriate email addresses", SQLServer should have securityAlertPolicies with [state='Enabled' AND emailAddresses isNotEmpty()], https://docs.microsoft.com/en-us/azure/sql-database/sql-database-threat-detection
AZURE_000010, SQLServers without Email notification to admins and Subscription owners under Advanced Data Security,It is recommended to enable email notifications to admins and subscription owners to receive alerts on anomalous activities on SQL servers. It will ensure the detection of unusual events as soon as they occur and helps in taking necessary mitigation steps to reduce the risk.," Login into Azure Portal https://portal.azure.com. Navigate to ""SQL servers."". For each SQL server, click on ""Advanced Data Security."". Ensure ""ADVANCED DATA SECURITY"" is set to ON. Under ""ADVANCED THREAT PROTECTION SETTINGS"", ensure that email notification to admins and subscription owners is enabled", SQLServer should have securityAlertPolicies with [state='Enabled' AND emailAccountAdmins=true], https://docs.microsoft.com/en-us/azure/sql-database/sql-database-threat-detection
AZURE_000011, SQLServers without Azure Active Directory Admin,Azure Active Directory authentication is a mechanism of connecting to Azure SQL Database and SQL Data Warehouse using identities in Azure Active Directory (Azure AD). It is recommended to set Azure Active Directory Admin to centrally manage the identities of database users and other Microsoft services in one central location.," Login into Azure Portal https://portal.azure.com. Navigate to ""SQL servers."". For each SQL Server, click on ""Active Directory Admin."". Click on ""Set admin."". Select the admin and Save", SQLServer should have activeDirectoryAdmin isNotEmpty(), https://docs.microsoft.com/en-us/azure/sql-database/sql-database-aad-authentication
AZURE_000012, SQLServers exposed to Internet,It is a best practice to accept connections at SQL databases only from specific trusted IP addresses and block access to the external world.,"Login into Azure Portal https://portal.azure.com. Navigate to ""SQL servers."". For each SQL Server, click on ""Firewalls and virtual networks."". Ensure that ""Allow access to Azure services"" is set to OFF. Ensure that no firewall rule exists with ""Start IP"" as 0.0.0.0. And also other combinations that allow wider public IP ranges",SQLServer should not have firewallRules with [startIpAddress='0.0.0.0'], https://docs.microsoft.com/en-us/azure/sql-database/sql-database-firewall-configure
AZURE_000013,Virtual Machines that allow access to port 22 from external sources.,SSH (Secure Shell) port - 22 is used to get CLI access to Linux Instances. Allowing Inbound traffic from all the external IP addresses to SSH port is vulnerable to “banner grabbing” and “brute force attack.” It is a best practice to restrict access from specific IP addresses to port 22.,"Login into Azure Portal https://portal.azure.com. Navigate to ""Virtual machines"". For each virtual machine, Click on ""Networking"". Ensure there are no Inbound port rules from 0.0.0.0/0 to port 22","VirtualMachine where isPublic = true should not have publicInboundRules with [protocol in ('tcp', 'udp') and port = 22]", https://docs.microsoft.com/en-us/azure/security/fundamentals/network-best-practices
AZURE_000014,Virtual Machines that allow access to port 3389 from external sources.,"RDP (Remote Desktop Protocol) port - 3389 is used to get remote control access to Windows Instances. Allowing Inbound traffic from any external IP address to RDP port is vulnerable to “remote code execution,” “privilege elevation,” and “flooding attack.” It is a best practice to restrict access from specific IP addresses to port 3389.","Login into Azure Portal https://portal.azure.com. Navigate to ""Virtual machines"". For each virtual machine, Click on ""Networking"". Ensure there are no Inbound port rules from 0.0.0.0/0 to port 3389","VirtualMachine where isPublic = true and osDiskType = 'Windows' should not have publicInboundRules with [protocol in ('tcp', 'udp') and port = 3389]", https://docs.microsoft.com/en-us/azure/security/fundamentals/network-best-practices
