Period,"Location Code","Location Name","electricity.forecast.CO2e per kWh","Time Forecast Made"
93,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",15,1689164113
93,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",50,1689164113
93,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",143,1689164113
93,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",211,1689164113
93,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",76,1689164113
93,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",141,1689164113
93,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",196,1689164113
94,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",58,"1689159021.232000"
94,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",196,"1689159031.971000"
94,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
94,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",0,1689164113
94,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",15,1689164113
94,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",46,1689164113
94,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",133,1689164113
94,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",175,1689164113
94,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",62,1689164113
94,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",130,1689164113
94,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",194,1689164113
94,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",0,1689164113
94,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",15,1689164113
94,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",46,1689164113
94,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",133,1689164113
94,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",175,1689164113
94,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",62,1689164113
94,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",130,1689164113
94,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",194,1689164113
95,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",0,1689164113
95,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",14,1689164113
95,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",51,1689164113
95,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",126,1689164113
95,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",183,1689164113
95,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",67,1689164113
95,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",127,1689164113
95,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",192,1689164113
95,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",0,1689164113
95,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",14,1689164113
95,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",51,1689164113
95,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",126,1689164113
95,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",183,1689164113
95,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",67,1689164113
95,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",127,1689164113
95,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",192,1689164113
