store_address,store_address_line1,store_address_line2,store_city,store_coordinates,store_country,store_features,store_id,store_latitude,store_longitude,store_name,store_phone,store_state,store_zip
4000 Route 130,4000 Route 130,,Riverside,"(40.012364, -74.959189)",US,0,301859,40.012364,-74.959189,"4000 Route 130
Riverside, NJ 08075-2414
(40.012364, -74.959189)",856-544-9050,NJ,08075-2414
41 East Main Street,41 East Main Street,,Moorestown,"(39.964692, -74.945084)",US,0,301860,39.964692,-74.945084,"41 East Main Street
Moorestown, NJ 08057-3309
(39.964692, -74.945084)",856-722-8175,NJ,08057-3309
"300 State Route 73, Space A",300 State Route 73,Space A,Evesham,"(39.891186, -74.925018)",US,0,301861,39.891186,-74.925018,"300 State Route 73, Space A
Evesham, NJ 08053
(39.891186, -74.925018)",856-810-9920,NJ,8053
710 Route 73 S,710 Route 73 S,,Marlton,"(39.869448, -74.920129)",US,0,301862,39.869448,-74.920129,"710 Route 73 S
Marlton, NJ 08053-4164
(39.869448, -74.920129)",856-489-4374,NJ,08053-4164
9430 Academy Road,9430 Academy Road,,Philadelphia,"(40.069101, -75.007785)",US,0,301863,40.069101,-75.007785,"9430 Academy Road
Philadelphia, PA 19114-2628
(40.069101, -75.007785)",215-673-4703,PA,19114-2628
10000 Roosevelt Blvd,10000 Roosevelt Blvd,,Philadelphia,"(40.094952, -75.015418)",US,0,301864,40.094952,-75.015418,"10000 Roosevelt Blvd
Philadelphia, PA 19116-3904
(40.094952, -75.015418)",215-552-9737,PA,19116-3904
3712 Easton Nazareth Highway,3712 Easton Nazareth Highway,,Easton,"(40.71610239827, -75.2839)",US,0,301865,40.7161024,-75.2839,"3712 Easton Nazareth Highway
Easton, PA 18045-8342
(40.71610239827, -75.2839)",484-373-0510,PA,18045-8342
3835 Dryland Way,3835 Dryland Way,,Easton,"(40.6867, -75.2694)",US,0,301866,40.6867,-75.2694,"3835 Dryland Way
Easton, PA 18045-8352
(40.6867, -75.2694)",610-250-5280,PA,18045-8352
3209 Schoenersville Road,3209 Schoenersville Road,,Bethlehem,"(40.656534, -75.418153)",US,0,301867,40.656534,-75.418153,"3209 Schoenersville Road
Bethlehem, PA 18017-2103
(40.656534, -75.418153)",610-264-1405,PA,18017-2103
912 Airport Center Dr,912 Airport Center Dr,,Allentown,"(40.6452, -75.4424)",US,0,301868,40.6452,-75.4424,"912 Airport Center Dr
Allentown, PA 18109
(40.6452, -75.4424)",610-573-5710,PA,18109
"250 Lehigh Valley Mall, K102",250 Lehigh Valley Mall,K102,Whitehall,"(40.630733001221, -75.48327)",US,0,301869,40.630733,-75.48327,"250 Lehigh Valley Mall, K102
Whitehall, PA 18052-5719
(40.630733001221, -75.48327)",610-266-0217,PA,18052-5719
2900 Center Valley Parkway,2900 Center Valley Parkway,,Lehigh Valley,"(40.5441, -75.4133)",US,0,301870,40.5441,-75.4133,"2900 Center Valley Parkway
Lehigh Valley, PA 18034-9047
(40.5441, -75.4133)",610-791-3056,PA,18034-9047
610 N West End Blvd,610 N West End Blvd,,Quakertown,"(40.459921, -75.368614)",US,0,301871,40.459921,-75.368614,"610 N West End Blvd
Quakertown, PA 18951-4100
(40.459921, -75.368614)",215-529-2720,PA,18951-4100
262 North Westend Boulevard,262 North Westend Boulevard,,Quakertown,"(40.447075, -75.361203)",US,0,301872,40.447075,-75.361203,"262 North Westend Boulevard
Quakertown, PA 18951-2324
(40.447075, -75.361203)",215-804-1171,PA,18951-2324
3300 Lehigh Street,3300 Lehigh Street,,Allentown,"(40.555832, -75.48964)",US,0,301873,40.555832,-75.48964,"3300 Lehigh Street
Allentown, PA 18103-7041
(40.555832, -75.48964)",610-791-4716,PA,18103-7041
1600 N Cedar Crest Blvd,1600 N Cedar Crest Blvd,,Allentown,"(40.61365, -75.53351)",US,0,301874,40.61365,-75.53351,"1600 N Cedar Crest Blvd
Allentown, PA 18104-2318
(40.61365, -75.53351)",610-398-4006,PA,18104-2318
73 Old Dublin Pike,73 Old Dublin Pike,,Doylestown,"(40.324216, -75.131964)",US,0,301875,40.324216,-75.131964,"73 Old Dublin Pike
Doylestown, PA 18901-2491
(40.324216, -75.131964)",215-345-1830,PA,18901-2491
498 North Main Street,498 North Main Street,,Doylestown,"(40.321716, -75.130931)",US,0,301876,40.321716,-75.130931,"498 North Main Street
Doylestown, PA 18901-3404
(40.321716, -75.130931)",215-340-0760,PA,18901-3404
4025 W. Tilghman Street,4025 W. Tilghman Street,,Allentown,"(40.593165, -75.545345)",US,0,301877,40.593165,-75.545345,"4025 W. Tilghman Street
Allentown, PA 18104-4425
(40.593165, -75.545345)",610-530-1425,PA,18104-4425
10 North Main Street,10 North Main Street,,Doylestown,"(40.310201, -75.130725)",US,0,301878,40.310201,-75.130725,"10 North Main Street
Doylestown, PA 18901-4383
(40.310201, -75.130725)",215-489-9802,PA,18901-4383
256 Danner Rd,256 Danner Rd,,Jim Thorpe,"(40.9653, -75.6396)",US,0,301879,40.9653,-75.6396,"256 Danner Rd
Jim Thorpe, PA 18229-3575
(40.9653, -75.6396)",570-325-3978,PA,18229-3575
1745 South Easton Road,1745 South Easton Road,,Doylestown,"(40.273791, -75.127138)",US,0,301880,40.273791,-75.127138,"1745 South Easton Road
Doylestown, PA 18901-2812
(40.273791, -75.127138)",215-918-3225,PA,18901-2812
PA turnpiek MM 55.9,PA turnpiek MM 55.9,,Allentown,"(40.573, -75.58849)",US,Drive-Through,301881,40.573,-75.58849,"PA turnpiek MM 55.9
Allentown, PA 18106
(40.573, -75.58849)",610-366-3872,PA,18106
2395 York Rd,2395 York Rd,,Jamison,"(40.258508, -75.085555)",US,Drive-Through,301882,40.258508,-75.085555,"2395 York Rd
Jamison, PA 18929-1071
(40.258508, -75.085555)",215-918-1220,PA,18929-1071
4275 County Line Rd,4275 County Line Rd,,Chalfont,"(40.273296, -75.241035)",US,Drive-Through,301883,40.273296,-75.241035,"4275 County Line Rd
Chalfont, PA 18914-2212
(40.273296, -75.241035)",215-997-2883,PA,18914-2212
738 Bethlehem Pike,738 Bethlehem Pike,,Montgomeryville,"(40.245721, -75.244106)",US,0,301884,40.245721,-75.244106,"738 Bethlehem Pike
Montgomeryville, PA 18936-9601
(40.245721, -75.244106)",215-631-1781,PA,18936-9601
884 West Main St.,884 West Main St.,,Lansdale,"(40.24771, -75.294278)",US,0,301885,40.24771,-75.294278,"884 West Main St.
Lansdale, PA 19446-2056
(40.24771, -75.294278)",215-412-3158,PA,19446-2056
281 Montgomery Mall,281 Montgomery Mall,,North Wales,"(40.234974836327, -75.248276)",US,0,301886,40.23497484,-75.248276,"281 Montgomery Mall
North Wales, PA 19454-3918
(40.234974836327, -75.248276)",215-412-2852,PA,19454-3918
601 York Road,601 York Road,,Warminster,"(40.206643, -75.099761)",US,Drive-Through,301887,40.206643,-75.099761,"601 York Road
Warminster, PA 18974-2001
(40.206643, -75.099761)",215-442-1283,PA,18974-2001
271 Dekalb Pike,271 Dekalb Pike,,North Wales,"(40.224445, -75.24933)",US,0,301888,40.224445,-75.24933,"271 Dekalb Pike
North Wales, PA 19454-1806
(40.224445, -75.24933)",215-699-4127,PA,19454-1806
707 Street Road,707 Street Road,,Upper Southampton Township,"(40.174644, -75.043337)",US,0,301889,40.174644,-75.043337,"707 Street Road
Upper Southampton Township, PA 18966-3919
(40.174644, -75.043337)",215-364-8445,PA,18966-3919
"1111 Bethlehem Pike, Box 508","1111 Bethlehem Pike, Box 508",,Springhouse,"(40.188937113353, -75.2277)",US,0,301890,40.18893711,-75.2277,"1111 Bethlehem Pike, Box 508
Springhouse, PA 19477-0508
(40.188937113353, -75.2277)",215-641-4606,PA,19477-0508
655 Welsh Road,655 Welsh Road,,Maple Glen,"(40.179428, -75.181352)",US,0,301891,40.179428,-75.181352,"655 Welsh Road
Maple Glen, PA 19002-2911
(40.179428, -75.181352)",215-540-5840,PA,19002-2911
2096 County Line Road,2096 County Line Road,,Huntingdon Valley,"(40.171314, -75.07202)",US,0,301892,40.171314,-75.07202,"2096 County Line Road
Huntingdon Valley, PA 19006-1739
(40.171314, -75.07202)",215-364-9537,PA,19006-1739
2500 Moreland Rd,2500 Moreland Rd,,Willow Grove,"(40.14069, -75.123779)",US,Drive-Through,301893,40.14069,-75.123779,"2500 Moreland Rd
Willow Grove, PA 19090-4003
(40.14069, -75.123779)",215-830-8372,PA,19090-4003
1401 Virginia Drive,1401 Virginia Drive,,Dresher,"(40.142461, -75.167846)",US,0,301894,40.142461,-75.167846,"1401 Virginia Drive
Dresher, PA 19025-1505
(40.142461, -75.167846)",215-542-2145,PA,19025-1505
5 West Ridge Pike,5 West Ridge Pike,,Limerick,"(40.21506, -75.50022)",US,0,301895,40.21506,-75.50022,"5 West Ridge Pike
Limerick, PA 19468-1711
(40.21506, -75.50022)",610-489-8652,PA,19468-1711
1824 E Ridge Pike,1824 E Ridge Pike,,Royersford,"(40.210952, -75.49845)",US,0,301896,40.210952,-75.49845,"1824 E Ridge Pike
Royersford, PA 19468-2819
(40.210952, -75.49845)",610-226-2151,PA,19468-2819
2350 Susquehanna Rd,2350 Susquehanna Rd,,Roslyn,"(40.121291, -75.135866)",US,0,301897,40.121291,-75.135866,"2350 Susquehanna Rd
Roslyn, PA 19001-4211
(40.121291, -75.135866)",215-881-2100,PA,19001-4211
25 W Germantown Pike,25 W Germantown Pike,,Norristown,"(40.143703, -75.313408)",US,Drive-Through,301898,40.143703,-75.313408,"25 W Germantown Pike
Norristown, PA 19401-1513
(40.143703, -75.313408)",610-278-2990,PA,19401-1513
"18 Lightcap Road, 1039",18 Lightcap Road,1039,Pottstown,"(40.22949, -75.558537)",US,Drive-Through,301899,40.22949,-75.558537,"18 Lightcap Road, 1039
Pottstown, PA 19464-7806
(40.22949, -75.558537)",610-970-6430,PA,19464-7806
28 Germantown Pike,28 Germantown Pike,,East Norriton,"(40.139588, -75.310085)",US,0,301900,40.139588,-75.310085,"28 Germantown Pike
East Norriton, PA 19401
(40.139588, -75.310085)",610-275-8828,PA,19401
746 Old York Road,746 Old York Road,,Jenkintown,"(40.103757, -75.125931)",US,Drive-Through,301901,40.103757,-75.125931,"746 Old York Road
Jenkintown, PA 19046-2833
(40.103757, -75.125931)",215-572-6003,PA,19046-2833
1011 Shoppes Blvd,1011 Shoppes Blvd,,Moosic,"(41.3645, -75.6805)",US,0,301902,41.3645,-75.6805,"1011 Shoppes Blvd
Moosic, PA 18507-2140
(41.3645, -75.6805)",570-969-7871,PA,18507-2140
1844 Bethlehem Pike,1844 Bethlehem Pike,,Flourtown,"(40.110923, -75.212414)",US,0,301903,40.110923,-75.212414,"1844 Bethlehem Pike
Flourtown, PA 19031-1504
(40.110923, -75.212414)",215-836-4300,PA,19031-1504
Upland Square Dr #100,Upland Square Dr #100,,Stowe,"(40.26226, -75.650619)",US,0,301904,40.26226,-75.650619,"Upland Square Dr #100
Stowe, PA 19464
(40.26226, -75.650619)",484-654-3580,PA,19464
1459 Bethlehem Pike,1459 Bethlehem Pike,,Flourtown,"(40.103803, -75.213076)",US,0,301905,40.103803,-75.213076,"1459 Bethlehem Pike
Flourtown, PA 19031-2004
(40.103803, -75.213076)",215-836-0147,PA,19031-2004
737 Huntingdon Pike,737 Huntingdon Pike,,Huntingdon Valley,"(40.086947, -75.092402)",US,0,301906,40.086947,-75.092402,"737 Huntingdon Pike
Huntingdon Valley, PA 19006-8362
(40.086947, -75.092402)",215-379-6900,PA,19006-8362
413 West Germantown Pike,413 West Germantown Pike,,Plymouth Meeting,"(40.107443, -75.282795)",US,0,301907,40.107443,-75.282795,"413 West Germantown Pike
Plymouth Meeting, PA 19462-1301
(40.107443, -75.282795)",610-941-4263,PA,19462-1301
Monroe & Linden Streets,Monroe & Linden Streets,,"Scranton,","(41.406191, -75.657692)",US,Drive-Through,301908,41.406191,-75.657692,"Monroe &amp; Linden Streets
Scranton,, PA 18510
(41.406191, -75.657692)",570-282-3438,PA,18510
2630 Egypt Lane,2630 Egypt Lane,,Norristown,"(40.12968, -75.404184)",US,0,301909,40.12968,-75.404184,"2630 Egypt Lane
Norristown, PA 19403-2302
(40.12968, -75.404184)",610-650-0412,PA,19403-2302
2030 Wilkes Barre Township Marketplace,2030 Wilkes Barre Township Marketplace,,Wilkes-Barre,"(41.219493, -75.884997)",US,0,301910,41.219493,-75.884997,"2030 Wilkes Barre Township Marketplace
Wilkes-Barre, PA 18702
(41.219493, -75.884997)",570-824-3735,PA,18702
"300 Lackawanna Ave, S-5",300 Lackawanna Ave,S-5,Scranton,"(41.408193, -75.66767)",US,0,301911,41.408193,-75.66767,"300 Lackawanna Ave, S-5
Scranton, PA 18503-2001
(41.408193, -75.66767)",570-963-0377,PA,18503-2001
2 East Ridge Pike,2 East Ridge Pike,,Conshohocken,"(40.093659, -75.286241)",US,0,301912,40.093659,-75.286241,"2 East Ridge Pike
Conshohocken, PA 19428-2117
(40.093659, -75.286241)",610-834-9324,PA,19428-2117
2385 Cheltenham Ave,2385 Cheltenham Ave,,Cheltenham,"(40.075331, -75.155064)",US,0,301913,40.075331,-75.155064,"2385 Cheltenham Ave
Cheltenham, PA 19012
(40.075331, -75.155064)",267-628-3280,PA,19012
8515 Germantown Avenue,8515 Germantown Avenue,,Philadelphia,"(40.076399, -75.206807)",US,Drive-Through,301914,40.076399,-75.206807,"8515 Germantown Avenue
Philadelphia, PA 19118-3330
(40.076399, -75.206807)",215-242-3860,PA,19118-3330
140 W Dekalb Pike,140 W Dekalb Pike,,King of Prussia,"(40.094502, -75.364614)",US,0,301915,40.094502,-75.364614,"140 W Dekalb Pike
King of Prussia, PA 19406-2361
(40.094502, -75.364614)",610-768-5130,PA,19406-2361
381 West Dekalb Pike,381 West Dekalb Pike,,King of Prussia,"(40.091343, -75.372574)",US,0,301916,40.091343,-75.372574,"381 West Dekalb Pike
King of Prussia, PA 19406-2302
(40.091343, -75.372574)",610-992-1018,PA,19406-2302
7400 Bustleton Avenue,7400 Bustleton Avenue,,Philadelphia,"(40.049899, -75.058075)",US,0,301917,40.049899,-75.058075,"7400 Bustleton Avenue
Philadelphia, PA 19152-4312
(40.049899, -75.058075)",267-350-9480,PA,19152-4312
310 S Henderson Rd,310 S Henderson Rd,,King of Prussia,"(40.087079, -75.357573)",US,0,301918,40.087079,-75.357573,"310 S Henderson Rd
King of Prussia, PA 19406-2408
(40.087079, -75.357573)",610-265-1870,PA,19406-2408
"1152 Commerce Blvd., Suite 101",1152 Commerce Blvd.,Suite 101,Dickson City,"(41.467170338683, -75.636894)",US,0,301919,41.46717034,-75.636894,"1152 Commerce Blvd., Suite 101
Dickson City, PA 18519-1279
(41.467170338683, -75.636894)",570-489-9630,PA,18519-1279
1131 Northern Blvd,1131 Northern Blvd,,Clark Summit,"(41.487, -75.695407)",US,Drive-Through,301920,41.487,-75.695407,"1131 Northern Blvd
Clark Summit, PA 18411-2221
(41.487, -75.695407)",570-587-5750,PA,18411-2221
6024 Ridge Avenue,6024 Ridge Avenue,,Philadelphia,"(40.032125, -75.213914)",US,0,301921,40.032125,-75.213914,"6024 Ridge Avenue
Philadelphia, PA 19128-1601
(40.032125, -75.213914)",215-487-0830,PA,19128-1601
200 Washington Square West,200 Washington Square West,,Philadelphia,"(40.032088453624, -75.153404)",US,0,301922,40.03208845,-75.153404,"200 Washington Square West
Philadelphia, PA 19106-3513
(40.032088453624, -75.153404)",215-627-2945,PA,19106-3513
4415 Main Street,4415 Main Street,,Manayunk,"(40.026274, -75.22524)",US,0,301923,40.026274,-75.22524,"4415 Main Street
Manayunk, PA 19127-1324
(40.026274, -75.22524)",215-508-4055,PA,19127-1324
"4040 City Avenue, Space #4",4040 City Avenue,Space #4,Philadelphia,"(40.007391, -75.212702)",US,0,301924,40.007391,-75.212702,"4040 City Avenue, Space #4
Philadelphia, PA 19131-1738
(40.007391, -75.212702)",215-477-1475,PA,19131-1738
4000 Monument Rd,4000 Monument Rd,,Philadelphia,"(40.006494, -75.212449)",US,0,301925,40.006494,-75.212449,"4000 Monument Rd
Philadelphia, PA 19131-1600
(40.006494, -75.212449)",267-233-5022,PA,19131-1600
2701 Castor Ave,2701 Castor Ave,,Philadelphia,"(39.991031, -75.089284)",US,Drive-Through,301926,39.991031,-75.089284,"2701 Castor Ave
Philadelphia, PA 19134-5599
(39.991031, -75.089284)",215-305-9050,PA,19134-5599
138 Montogomery Ave,138 Montogomery Ave,,Bala Cynwyd,"(40.005212, -75.239931)",US,0,301927,40.005212,-75.239931,"138 Montogomery Ave
Bala Cynwyd, PA 19004-2984
(40.005212, -75.239931)",610-617-9386,PA,19004-2984
766 Lancaster Ave,766 Lancaster Ave,,Bryn Mawr,"(40.020329, -75.316589)",US,0,301928,40.020329,-75.316589,"766 Lancaster Ave
Bryn Mawr, PA 19010-3402
(40.020329, -75.316589)",610-526-0650,PA,19010-3402
"41 St. James Place, Space #9-100",41 St. James Place,Space #9-100,Ardmore,"(40.008199, -75.28864)",US,0,301929,40.008199,-75.28864,"41 St. James Place, Space #9-100
Ardmore, PA 19003
(40.008199, -75.28864)",610-896-7880,PA,19003
203 City Ave,203 City Ave,,Merion Station,"(39.997158, -75.235551)",US,0,301930,39.997158,-75.235551,"203 City Ave
Merion Station, PA 19066-1803
(39.997158, -75.235551)",610-660-3453,PA,19066-1803
50 E Wynnewood Rd,50 E Wynnewood Rd,,Wynnewood,"(40.001101, -75.272232)",US,0,301931,40.001101,-75.272232,"50 E Wynnewood Rd
Wynnewood, PA 19096-2013
(40.001101, -75.272232)",610-642-5206,PA,19096-2013
1801-33 N. 12th Street,1801-33 N. 12th Street,,Philadelphia,"(39.980029, -75.151154)",US,0,301932,39.980029,-75.151154,"1801-33 N. 12th Street
Philadelphia, PA 19122-1800
(39.980029, -75.151154)",215-204-4820,PA,19122-1800
1945 Callowhill Street,1945 Callowhill Street,,Philadelphia,"(39.960928, -75.171445)",US,0,301933,39.960928,-75.171445,"1945 Callowhill Street
Philadelphia, PA 19130-3841
(39.960928, -75.171445)",215-557-8060,PA,19130-3841
1600 Arch Street,1600 Arch Street,,Philadelphia,"(39.954728, -75.166651)",US,Drive-Through,301934,39.954728,-75.166651,"1600 Arch Street
Philadelphia, PA 19103-2028
(39.954728, -75.166651)",215-564-6455,PA,19103-2028
57-63 North Third Street,57-63 North Third Street,,Philadelphia,"(39.952086, -75.145146)",US,Drive-Through,301935,39.952086,-75.145146,"57-63 North Third Street
Philadelphia, PA 19106-4508
(39.952086, -75.145146)",215-922-3890,PA,19106-4508
326 Penn St,326 Penn St,,Camden,"(39.948547, -75.123784)",US,Drive-Through,301936,39.948547,-75.123784,"326 Penn St
Camden, NJ 08102-1410
(39.948547, -75.123784)",856-225-6015,NJ,08102-1410
"901 Market St., Space 1900",901 Market St.,Space 1900,Philadelphia,"(39.951721, -75.155514)",US,0,301937,39.951721,-75.155514,"901 Market St., Space 1900
Philadelphia, PA 19107-3111
(39.951721, -75.155514)",215-592-6568,PA,19107-3111
1201 Market Street,1201 Market Street,,Philadelphia,"(39.95202, -75.15995)",US,0,301938,39.95202,-75.15995,"1201 Market Street
Philadelphia, PA 19107-2817
(39.95202, -75.15995)",215-925-1580,PA,19107-2817
1900 Market Street,1900 Market Street,,Philadelphia,"(39.953474, -75.17233)",US,Drive-Through,301939,39.953474,-75.17233,"1900 Market Street
Philadelphia, PA 19103-3527
(39.953474, -75.17233)",215-564-2840,PA,19103-3527
1801  Market St.,1801  Market St.,,Philadelphia,"(39.953141, -75.169897)",US,0,301940,39.953141,-75.169897,"1801 Market St.
Philadelphia, PA 19103-1628
(39.953141, -75.169897)",215-569-4223,PA,19103-1628
1301 Chestnut Street,1301 Chestnut Street,,Philadelphia,"(39.951979, -75.1617)",US,Drive-Through,301941,39.951979,-75.1617,"1301 Chestnut Street
Philadelphia, PA 19107-3521
(39.951979, -75.1617)",215-981-0254,PA,19107-3521
"1500 Market Street, Suite 465",1500 Market Street,Suite 465,Philadelphia,"(39.95252, -75.166682)",US,0,301942,39.95252,-75.166682,"1500 Market Street, Suite 465
Philadelphia, PA 19102-2148
(39.95252, -75.166682)",215-561-3699,PA,19102-2148
1001-1005 Chestnut St.,1001-1005 Chestnut St.,,Philadelphia,"(39.950214, -75.157194)",US,0,301943,39.950214,-75.157194,"1001-1005 Chestnut St.
Philadelphia, PA 19107-4219
(39.950214, -75.157194)",215-925-5125,PA,19107-4219
2000 Route 38,2000 Route 38,,Cherry Hill,"(39.941075, -75.023142)",US,0,301944,39.941075,-75.023142,"2000 Route 38
Cherry Hill, NJ 08002-2100
(39.941075, -75.023142)",856-665-7932,NJ,08002-2100
1839 Chestnut Street,1839 Chestnut Street,,Philadelphia,"(39.951915, -75.171801)",US,Drive-Through,301945,39.951915,-75.171801,"1839 Chestnut Street
Philadelphia, PA 19103-3711
(39.951915, -75.171801)",215-561-0128,PA,19103-3711
3421 Chestnut St.,3421 Chestnut St.,,Philadelphia,"(39.954543, -75.192426)",US,0,301946,39.954543,-75.192426,"3421 Chestnut St.
Philadelphia, PA 19104-3341
(39.954543, -75.192426)",215-222-4237,PA,19104-3341
1201 Walnut St.,1201 Walnut St.,,Philadelphia,"(39.949026, -75.160648)",US,0,301947,39.949026,-75.160648,"1201 Walnut St.
Philadelphia, PA 19107-4914
(39.949026, -75.160648)",215-925-3617,PA,19107-4914
Market Street (between 32nd & 33rd Stree,Market Street (between 32nd & 33rd Stree,,Philadelphia,"(39.953154, -75.192221)",US,Drive-Through,301948,39.953154,-75.192221,"Market Street (between 32nd &amp; 33rd Stree
Philadelphia, PA 19103-1675
(39.953154, -75.192221)",215-895-6209,PA,19103-1675
3401 WALNUT ST,3401 WALNUT ST,,Philadelphia,"(39.953065, -75.192219)",US,0,301949,39.953065,-75.192219,"3401 WALNUT ST
Philadelphia, PA 19104-6228
(39.953065, -75.192219)",215-387-1914,PA,19104-6228
1528 Walnut Street,1528 Walnut Street,,Philadelphia,"(39.949641, -75.167423)",US,0,301950,39.949641,-75.167423,"1528 Walnut Street
Philadelphia, PA 19102-3604
(39.949641, -75.167423)",215-732-0708,PA,19102-3604
200 S Broad St,200 S Broad St,,Philadelphia,"(39.949131, -75.164587)",US,Drive-Through,301951,39.949131,-75.164587,"200 S Broad St
Philadelphia, PA 19102-3803
(39.949131, -75.164587)",215-772-3148,PA,19102-3803
