"bucket_name","bucket_owner","bytes_sent","error_code",eventtype,host,"http_status",index,key,linecount,"object_size",operation,punct,referrer,"remote_ip","request_id","request_time","request_uri",requester,source,sourcetype,"splunk_server","splunk_server_group",tag,"tag::eventtype",timestamp,"tmp_epochtime","total_time","turn_around_time","user_agent","version_id","_raw","_time"
"ta-cloudtrail-singapore","-","-","-",,"eventgen-hod",200,main,"AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz",2,2146,"REST.COPY.OBJECT","-___--___[-]___...____-___----____..____///--////-","-","54.204.191.205","a19c18c6-3eef-4ba2-b600-00df2bc13b60","-","PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635979636,8157,"-","Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64","-","-   ta-cloudtrail-singapore   [-]   54.204.191.205    -   a19c18c6-3eef-4ba2-b600-00df2bc13b60    REST.COPY.OBJECT    AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz HTTP/1.1""   200    -    -    2146  8157    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64""    -
","2021-11-03T22:47:16.000+0000"
"jove-aws-billing","-","-",PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/ap-northeast-1/2016/01/28/063605715280_CloudTrail_ap-northeast-1_20160128T1210Z_Q6LCrZjk62bqm9RD.json.gz",2,1746,"REST.PUT.OBJECT","-___--___[-]___...____-___----____..____///--////-","-","54.161.168.202","eb26708d-c24c-47c8-91d6-b0339e971770","-","PUT /AWSLogs/063605715280/CloudTrail/ap-northeast-1/2016/01/28/063605715280_CloudTrail_ap-northeast-1_20160128T1210Z_Q6LCrZjk62bqm9RD.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635979636,2171,"-","Boto/2.38.0 Python/2.7.9 Linux/2.6.32-573.8.1.el6.x86_64","-","-   jove-aws-billing   [-]   54.161.168.202    -   eb26708d-c24c-47c8-91d6-b0339e971770    REST.PUT.OBJECT    AWSLogs/063605715280/CloudTrail/ap-northeast-1/2016/01/28/063605715280_CloudTrail_ap-northeast-1_20160128T1210Z_Q6LCrZjk62bqm9RD.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/ap-northeast-1/2016/01/28/063605715280_CloudTrail_ap-northeast-1_20160128T1210Z_Q6LCrZjk62bqm9RD.json.gz HTTP/1.1""   301    PermanentRedirect    -    1746  2171    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/2.6.32-573.8.1.el6.x86_64""    -
","2021-11-03T22:47:16.000+0000"
"splunk-mobile","-","-",RequestTimeTooSkewed,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz",2,525,"REST.HEAD.BUCKET","-___-___[-]___...____-___----____..____///--////--","-","54.229.32.227","9ee3d2eb-170f-43f1-b28e-f06907a5286f","-","PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635979366,8663,"-",AWSConfig,"-","-   splunk-mobile   [-]   54.229.32.227    -   9ee3d2eb-170f-43f1-b28e-f06907a5286f    REST.HEAD.BUCKET    AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz HTTP/1.1""   403    RequestTimeTooSkewed    -    525  8663    -   ""-""   ""AWSConfig""    -
","2021-11-03T22:42:46.000+0000"
"ta-cloudtrail-singapore","-",4934,RequestTimeTooSkewed,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/ap-southeast-1/2016/01/28/063605715280_CloudTrail_ap-southeast-1_20160128T1210Z_oQS7fyAZy1cMOXjc.json.gz",2,4934,"REST.GET.ACL","-___--___[-]___...____-___----____..____///--////-","-","54.229.81.168","b5ddbe60-1e6a-4d08-9452-1e77a566e84c","-","GET /ta-cloudtrail-singapore/AWSLogs/063605715280/CloudTrail/ap-southeast-1/2016/01/28/063605715280_CloudTrail_ap-southeast-1_20160128T1210Z_oQS7fyAZy1cMOXjc.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635979156,1864,"-","Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic","-","-   ta-cloudtrail-singapore   [-]   54.229.81.168    -   b5ddbe60-1e6a-4d08-9452-1e77a566e84c    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/ap-southeast-1/2016/01/28/063605715280_CloudTrail_ap-southeast-1_20160128T1210Z_oQS7fyAZy1cMOXjc.json.gz   ""GET /ta-cloudtrail-singapore/AWSLogs/063605715280/CloudTrail/ap-southeast-1/2016/01/28/063605715280_CloudTrail_ap-southeast-1_20160128T1210Z_oQS7fyAZy1cMOXjc.json.gz HTTP/1.1""   403    RequestTimeTooSkewed    4934    4934  1864    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic""    -
","2021-11-03T22:39:16.000+0000"
"jove-aws-billing","-","-","-",,"eventgen-hod",200,main,"AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1210Z_I7E1h82zIxcglpu0.json.gz",2,1878,"REST.GET.LOCATION","-___--___[-]___...____-___----____..____///--////-","-","54.205.0.78","559bf468-823b-4901-9215-3cbe413f9d7b","-","PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1210Z_I7E1h82zIxcglpu0.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635979006,3405,"-","Boto/2.38.0 Python/2.7.9 Linux/3.10.0-123.el7.x86_64","-","-   jove-aws-billing   [-]   54.205.0.78    -   559bf468-823b-4901-9215-3cbe413f9d7b    REST.GET.LOCATION    AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1210Z_I7E1h82zIxcglpu0.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1210Z_I7E1h82zIxcglpu0.json.gz HTTP/1.1""   200    -    -    1878  3405    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.10.0-123.el7.x86_64""    -
","2021-11-03T22:36:46.000+0000"
"config-bucket-ap","-","-",InvalidAccessKeyId,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1230Z_6lzmvcddfH8tAIRu.json.gz",2,804,"REST.GET.ACL","-___--___[-]___...____-___----____..____///--////-","-","54.235.2.134","d06ca6e6-e1ed-4cf8-8d4b-d5a4fed5712d","-","PUT /AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1230Z_6lzmvcddfH8tAIRu.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635978916,2233,"-","Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64","-","-   config-bucket-ap   [-]   54.235.2.134    -   d06ca6e6-e1ed-4cf8-8d4b-d5a4fed5712d    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1230Z_6lzmvcddfH8tAIRu.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1230Z_6lzmvcddfH8tAIRu.json.gz HTTP/1.1""   403    InvalidAccessKeyId    -    804  2233    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64""    -
","2021-11-03T22:35:16.000+0000"
"config-bucket-ap","-","-","-",,"eventgen-hod",200,main,"AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1210Z_arB90oqWBjJp31Xy.json.gz",2,1895,"REST.HEAD.OBJECT","-___--___[-]___...____-___----____..____///--////-","-","54.211.107.21","dfebb4b9-fb09-4353-8671-819aa31a1c06","-","PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1210Z_arB90oqWBjJp31Xy.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635978886,7299,"-","aws-sdk-ruby/1.63.0 ruby/1.9.2 x86_64-linux","-","-   config-bucket-ap   [-]   54.211.107.21    -   dfebb4b9-fb09-4353-8671-819aa31a1c06    REST.HEAD.OBJECT    AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1210Z_arB90oqWBjJp31Xy.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1210Z_arB90oqWBjJp31Xy.json.gz HTTP/1.1""   200    -    -    1895  7299    -   ""-""   ""aws-sdk-ruby/1.63.0 ruby/1.9.2 x86_64-linux""    -
","2021-11-03T22:34:46.000+0000"
"config-bucket-ap","-","-",NoSuchWebsiteConfiguration,,"eventgen-hod",404,main,"AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz",2,525,"REST.GET.ACL","-___--___[-]___...____-___----____..____///--////-","-","54.229.32.227","f2563e3e-5388-47da-8a5d-0e6d8e84a5d6","-","PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635978736,6316,"-","aws-internal/3","-","-   config-bucket-ap   [-]   54.229.32.227    -   f2563e3e-5388-47da-8a5d-0e6d8e84a5d6    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz HTTP/1.1""   404    NoSuchWebsiteConfiguration    -    525  6316    -   ""-""   ""aws-internal/3""    -
","2021-11-03T22:32:16.000+0000"
"splunk-mobile","-","-",NoSuchWebsiteConfiguration,,"eventgen-hod",404,main,"AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_miiqVo4xvVTvtjyi.json.gz",2,1624,"REST.GET.ACL","-___-___[-]___...____-___----____..____///--////--","-","54.93.109.123","44fee640-8cd3-45d3-a668-0859226f6274","-","PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_miiqVo4xvVTvtjyi.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635978556,2434,"-","Boto/2.38.0 Python/2.7.9 Linux/3.10.0-123.el7.x86_64","-","-   splunk-mobile   [-]   54.93.109.123    -   44fee640-8cd3-45d3-a668-0859226f6274    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_miiqVo4xvVTvtjyi.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_miiqVo4xvVTvtjyi.json.gz HTTP/1.1""   404    NoSuchWebsiteConfiguration    -    1624  2434    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.10.0-123.el7.x86_64""    -
","2021-11-03T22:29:16.000+0000"
"config-bucket-ap","-","-",InvalidAccessKeyId,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1230Z_6lzmvcddfH8tAIRu.json.gz",2,804,"REST.GET.ACL","-___--___[-]___...____-___----____..____///--////-","-","54.235.2.134","d06ca6e6-e1ed-4cf8-8d4b-d5a4fed5712d","-","PUT /AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1230Z_6lzmvcddfH8tAIRu.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635978556,2233,"-","Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64","-","-   config-bucket-ap   [-]   54.235.2.134    -   d06ca6e6-e1ed-4cf8-8d4b-d5a4fed5712d    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1230Z_6lzmvcddfH8tAIRu.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1230Z_6lzmvcddfH8tAIRu.json.gz HTTP/1.1""   403    InvalidAccessKeyId    -    804  2233    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64""    -
","2021-11-03T22:29:16.000+0000"
"ta-cloudtrail-singapore","-","-",PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1240Z_uTlX36drvnT8gx9i.json.gz",2,4118,"REST.HEAD.BUCKET","-___--___[-]___...____-___----____..____///--////-","-","54.213.244.221","8b503d4a-43bb-40ed-8aa3-7d9b8c72f5c0","-","PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1240Z_uTlX36drvnT8gx9i.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635978466,7992,"-","Boto/2.38.0 Python/2.7.9 Linux/3.10.0-123.el7.x86_64","-","-   ta-cloudtrail-singapore   [-]   54.213.244.221    -   8b503d4a-43bb-40ed-8aa3-7d9b8c72f5c0    REST.HEAD.BUCKET    AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1240Z_uTlX36drvnT8gx9i.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1240Z_uTlX36drvnT8gx9i.json.gz HTTP/1.1""   301    PermanentRedirect    -    4118  7992    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.10.0-123.el7.x86_64""    -
","2021-11-03T22:27:46.000+0000"
"splunk-mobile","-","-",InvalidAccessKeyId,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1235Z_xDPvNcBOLPg0sli5.json.gz",2,5374,"REST.GET.ACL","-___-___[-]___...____-___----____..____///--////--","-","54.233.103.151","fc579596-673a-4868-8f97-f33fb02e5801","-","PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1235Z_xDPvNcBOLPg0sli5.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635978375,304,"-",AWSConfig,"-","-   splunk-mobile   [-]   54.233.103.151    -   fc579596-673a-4868-8f97-f33fb02e5801    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1235Z_xDPvNcBOLPg0sli5.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1235Z_xDPvNcBOLPg0sli5.json.gz HTTP/1.1""   403    InvalidAccessKeyId    -    5374  304    -   ""-""   ""AWSConfig""    -
","2021-11-03T22:26:15.000+0000"
"splunk-mobile","-",243,PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz",2,1449,"REST.GET.ACL","-___-___[-]___...____-___----____..____///--////--","-","54.67.60.148","9351013d-6cf8-4cf4-98ad-14634fed8cbb","-","PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635978346,3264,"-","Boto/2.38.0 Python/2.7.9 Darwin/15.3.0","-","-   splunk-mobile   [-]   54.67.60.148    -   9351013d-6cf8-4cf4-98ad-14634fed8cbb    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz HTTP/1.1""   301    PermanentRedirect    243    1449  3264    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Darwin/15.3.0""    -
","2021-11-03T22:25:46.000+0000"
"splunk-mobile","-","-",RequestTimeTooSkewed,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1250Z_m5awKgqHrBNJRks7.json.gz",2,932,"REST.GET.ACL","-___-___[-]___...____-___----____..____///--////--","-","52.77.250.91","d4187bc2-ee3c-44da-ac72-4ab8ed5f8111","-","PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1250Z_m5awKgqHrBNJRks7.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635978346,4010,"-","Boto/2.38.0 Python/2.7.9 Darwin/15.3.0","-","-   splunk-mobile   [-]   52.77.250.91    -   d4187bc2-ee3c-44da-ac72-4ab8ed5f8111    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1250Z_m5awKgqHrBNJRks7.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1250Z_m5awKgqHrBNJRks7.json.gz HTTP/1.1""   403    RequestTimeTooSkewed    -    932  4010    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Darwin/15.3.0""    -
","2021-11-03T22:25:46.000+0000"
"splunk-mobile","-",243,PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz",2,1449,"REST.GET.ACL","-___-___[-]___...____-___----____..____///--////--","-","54.67.60.148","9351013d-6cf8-4cf4-98ad-14634fed8cbb","-","PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635978286,3264,"-","Boto/2.38.0 Python/2.7.9 Darwin/15.3.0","-","-   splunk-mobile   [-]   54.67.60.148    -   9351013d-6cf8-4cf4-98ad-14634fed8cbb    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz HTTP/1.1""   301    PermanentRedirect    243    1449  3264    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Darwin/15.3.0""    -
","2021-11-03T22:24:46.000+0000"
"ta-cloudtrail-singapore","-","-","-",,"eventgen-hod",200,main,"AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1220Z_FPQvBRF5ndr5fuxQ.json.gz",2,2025,"REST.COPY.OBJECT","-___--___[-]___...____-___----____..____///--////-","-","54.211.107.21","4582653c-576d-413d-93d9-4cb80bc60a9e","-","PUT /AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1220Z_FPQvBRF5ndr5fuxQ.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635978105,5932,"-","Boto/2.38.0 Python/2.7.9 Linux/2.6.32-573.8.1.el6.x86_64","-","-   ta-cloudtrail-singapore   [-]   54.211.107.21    -   4582653c-576d-413d-93d9-4cb80bc60a9e    REST.COPY.OBJECT    AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1220Z_FPQvBRF5ndr5fuxQ.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-west-1/2016/01/28/063605715280_CloudTrail_eu-west-1_20160128T1220Z_FPQvBRF5ndr5fuxQ.json.gz HTTP/1.1""   200    -    -    2025  5932    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/2.6.32-573.8.1.el6.x86_64""    -
","2021-11-03T22:21:45.000+0000"
"ta-cloudtrail-singapore","-","-",PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1240Z_uTlX36drvnT8gx9i.json.gz",2,4118,"REST.HEAD.BUCKET","-___--___[-]___...____-___----____..____///--////-","-","54.213.244.221","8b503d4a-43bb-40ed-8aa3-7d9b8c72f5c0","-","PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1240Z_uTlX36drvnT8gx9i.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635978015,7992,"-","Boto/2.38.0 Python/2.7.9 Linux/3.10.0-123.el7.x86_64","-","-   ta-cloudtrail-singapore   [-]   54.213.244.221    -   8b503d4a-43bb-40ed-8aa3-7d9b8c72f5c0    REST.HEAD.BUCKET    AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1240Z_uTlX36drvnT8gx9i.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1240Z_uTlX36drvnT8gx9i.json.gz HTTP/1.1""   301    PermanentRedirect    -    4118  7992    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.10.0-123.el7.x86_64""    -
","2021-11-03T22:20:15.000+0000"
"splunk-mobile","-","-","-",,"eventgen-hod",200,main,"AWSLogs/063605715280/CloudTrail/ap-southeast-1/2016/01/28/063605715280_CloudTrail_ap-southeast-1_20160128T1245Z_lXtHMsyDWpI8E6wm.json.gz",2,16350,"REST.HEAD.OBJECT","-___-___[-]___...____-___----____..____///--////--","-","54.93.218.213","4d9f00c1-a3db-4c68-882b-915554599f6e","-","HEAD /ta-cloudtrail-singapore/AWSLogs/063605715280/CloudTrail/ap-southeast-1/2016/01/28/063605715280_CloudTrail_ap-southeast-1_20160128T1245Z_lXtHMsyDWpI8E6wm.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635978015,7148,"-","aws-internal/3","-","-   splunk-mobile   [-]   54.93.218.213    -   4d9f00c1-a3db-4c68-882b-915554599f6e    REST.HEAD.OBJECT    AWSLogs/063605715280/CloudTrail/ap-southeast-1/2016/01/28/063605715280_CloudTrail_ap-southeast-1_20160128T1245Z_lXtHMsyDWpI8E6wm.json.gz   ""HEAD /ta-cloudtrail-singapore/AWSLogs/063605715280/CloudTrail/ap-southeast-1/2016/01/28/063605715280_CloudTrail_ap-southeast-1_20160128T1245Z_lXtHMsyDWpI8E6wm.json.gz HTTP/1.1""   200    -    -    16350  7148    -   ""-""   ""aws-internal/3""    -
","2021-11-03T22:20:15.000+0000"
"jove-aws-billing","-",243,"-",,"eventgen-hod",200,main,"AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz",2,2891,"REST.GET.ACL","-___--___[-]___...____-___----____..____///--////-","-","52.77.219.122","29396ce3-5820-4763-be75-d9695df0023b","-","PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1635977866,603,"-","Boto/2.38.0 Python/2.7.9 Darwin/14.5.0","-","-   jove-aws-billing   [-]   52.77.219.122    -   29396ce3-5820-4763-be75-d9695df0023b    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz HTTP/1.1""   200    -    243    2891  603    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Darwin/14.5.0""    -
","2021-11-03T22:17:46.000+0000"
